,ALB,AUT,BEL,BGR,BIH,CHE,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MKD,MNE,NLD,NOR,POL,PRT,ROU,SRB,SVK,SVN,SWE
2015-05-28 17:00:00,-1089.4,-8102.7,-9935.5,-4329.1,-1761.8,-6357.8,-888.6,-8420.0,-54666.6,-4884.8,-35271.1,-1082.7,-8956.4,-43533.5,-42706.200000000004,-6035.7,-2512.7,-4948.1,-4846.1,-46516.9,-1497.1,-1216.5,-792.9,-1112.8,-558.0,-13891.9,-12631.5,-24719.8,-6775.0,-6184.1,-4414.5,-3845.5,-1956.0,-14467.199999999999
2015-05-28 18:00:00,-1162.5,-8032.0,-9875.2,-4457.3,-1743.9,-6386.6,-901.4,-8249.8,-54793.0,-4621.1,-34887.0,-1061.2,-9072.9,-46259.8,-45066.1,-6199.5,-2523.8,-4871.2,-4804.9,-46940.700000000004,-1479.5,-1231.2,-774.2,-1113.4,-565.7,-13480.3,-12674.2,-24632.3,-6812.7,-6156.5,-4494.3,-3832.1,-1991.2,-14263.8
2015-05-28 19:00:00,-1312.7,-7773.8,-9542.1,-4615.0,-1806.3,-6284.4,-924.2,-8250.5,-54407.8,-4393.0,-34544.9,-1039.1,-9081.9,-48456.9,-45460.0,-6668.400000000001,-2635.7,-4903.7,-4624.1,-48275.299999999996,-1471.6,-1205.3000000000002,-771.1,-1175.1,-588.0,-13172.3,-12700.6,-25189.0,-6833.4,-6236.3,-4720.8,-3929.3,-2066.4,-14024.5
2015-05-28 20:00:00,-1262.9,-7699.3,-9224.1,-4781.4,-1990.1,-6170.1,-977.4,-8186.6,-52614.7,-4283.0,-34747.9,-1021.7,-8744.7,-47560.5,-44888.3,-6995.7,-2893.9,-5092.6,-4478.7,-47430.00000000001,-1478.8,-1176.6,-766.5,-1286.2,-648.0,-12803.2,-12619.1,-26096.1,-7067.6,-6564.0,-5241.7,-4049.4,-2105.6,-13872.3
2015-05-28 21:00:00,-1073.6,-7199.9,-9147.9,-4903.2,-2003.1,-6302.5,-921.8,-7984.2,-51874.6,-4084.1000000000004,-36337.7,-999.8,-8917.7,-46380.1,-44250.0,-6387.7,-2920.0,-4956.1,-4474.2,-41991.8,-1416.9,-1163.2,-747.0,-1270.2,-643.0,-12727.8,-12614.400000000001,-25920.7,-6642.1,-6972.8,-5251.9,-3922.0,-2031.8,-13352.900000000001
2015-05-28 22:00:00,-850.2,-6911.8,-9499.0,-4675.4,-1773.7,-6227.2,-843.2,-7525.3,-49301.8,-3705.5,-34673.9,-913.3,-8855.6,-49205.4,-44173.9,-5791.2,-2759.0,-4590.0,-4350.6,-37307.100000000006,-1247.8,-1124.4,-660.0,-1324.8,-605.9,-12500.6,-12461.6,-23649.5,-6032.1,-6512.1,-4923.3,-3681.6,-1891.1,-12378.4
2015-05-28 23:00:00,-705.3,-6317.3,-9119.2,-4349.9,-1561.7,-5925.9,-763.6,-7069.6,-44762.1,-3424.6,-31102.4,-828.1,-8290.6,-49702.2,-40087.7,-5175.900000000001,-2352.3,-4357.4,-3947.3,-32964.0,-1122.2,-1087.0,-584.9,-1237.2,-566.1,-11682.4,-11948.5,-21377.5,-5614.3,-5778.8,-4480.4,-3482.9,-1724.3,-11601.5
2015-05-29 00:00:00,-622.4,-7469.3,-9578.2,-3892.6,-1391.2,-6505.9,-694.7,-7116.1,-53833.0,-3883.9,-29850.3,-806.2,-7989.6,-47516.6,-34546.6,-5409.2,-2007.0,-4818.7,-3655.6,-33346.9,-1104.3,-1237.5,-649.7,-1067.1,-526.2,-12018.8,-12757.599999999999,-20813.4,-5025.2,-6121.4,-4031.1,-3439.8,-1670.2,-11533.0
2015-05-29 01:00:00,-591.4,-7061.4,-9021.9,-3544.4,-1275.4,-6352.7,-643.2,-7085.4,-51324.4,-3775.0,-27760.5,-774.1,-7732.8,-45321.5,-29746.4,-5153.1,-1894.4,-4563.8,-3441.5,-31414.099999999995,-1071.0,-1222.0,-623.4,-949.4,-465.3,-11177.6,-12260.400000000001,-19726.9,-4847.4,-5857.9,-3561.6,-3271.7,-1570.8,-11360.9
2015-05-29 02:00:00,-578.1,-6843.6,-8647.4,-3357.7,-1221.2,-6190.1,-610.1,-6934.3,-49807.4,-3749.2,-26405.9,-757.6,-7597.7,-43571.5,-28390.0,-5040.2,-1832.4,-4306.4,-3266.0,-30398.399999999998,-1055.4,-1188.9,-609.6,-876.0,-432.8,-10730.1,-12006.8,-19024.4,-4714.1,-5725.2,-3261.0,-3173.1,-1511.4,-11285.699999999999
2015-05-29 03:00:00,-594.2,-6710.5,-8494.8,-3284.8,-1195.5,-6071.9,-592.3,-6824.6,-49722.6,-3771.3,-25781.4,-734.9,-7507.1,-41131.1,-27440.3,-5009.9,-1814.0,-4213.5,-3167.9,-30253.199999999997,-1053.1,-1159.1,-601.7,-852.7,-415.3,-10522.7,-11907.6,-18780.2,-4669.9,-5686.8,-3144.9,-3158.5,-1499.7,-11178.300000000001
2015-05-29 04:00:00,-671.0,-6954.1,-8545.2,-3281.2,-1211.6,-5836.5,-585.0,-6823.8,-50918.6,-3923.5,-25490.6,-741.4,-7635.5,-40892.5,-26333.5,-5110.400000000001,-1841.2,-4270.7,-3144.9,-31035.899999999998,-1083.1,-1169.8,-599.6,-859.7,-404.4,-10498.4,-11860.400000000001,-18422.5,-4637.6,-5717.8,-3141.3,-3179.1,-1520.9,-11589.2
2015-05-29 05:00:00,-871.8,-7746.7,-8871.9,-3390.9,-1255.1,-5998.1,-578.7,-7055.1,-53935.2,-4577.8,-25922.7,-873.2,-8446.0,-43526.5,-25694.7,-5298.099999999999,-1811.8,-4471.3,-3153.5,-34676.9,-1284.8,-1199.9,-709.9,-872.4,-405.4,-10715.6,-12098.3,-18501.5,-4605.0,-5784.5,-3221.5,-3262.3,-1613.3,-13293.599999999999
2015-05-29 06:00:00,-1080.5,-8958.7,-9579.5,-3734.7,-1438.4,-6361.7,-662.7,-8134.3,-60915.9,-5335.0,-28065.5,-1034.9,-9053.5,-48701.5,-26309.0,-5933.700000000001,-2171.2,-5222.8,-3367.9,-42203.0,-1495.2,-1270.9,-861.0,-927.6,-461.8,-11635.6,-13229.800000000001,-21390.9,-5313.6,-6086.6,-3717.1,-3654.4,-1871.4,-14877.9
2015-05-29 07:00:00,-1143.1,-9804.6,-10412.9,-4136.0,-1706.6,-6969.4,-780.4,-8718.6,-67252.4,-5734.799999999999,-31038.6,-1167.4,-9359.7,-53829.0,-32764.7,-6580.9,-2545.1,-5677.6,-4000.5,-49083.49999999999,-1648.5,-1338.6,-999.1,-994.8,-532.9,-13444.3,-14630.099999999999,-24227.6,-6300.8,-6757.7,-4335.2,-3910.2,-2054.0,-15438.6
2015-05-29 08:00:00,-1130.4,-10107.8,-10945.5,-4443.9,-1835.0,-7401.6,-877.0,-8950.0,-70887.0,-5868.4,-34015.3,-1215.2,-9472.5,-56169.7,-40727.5,-7119.099999999999,-2704.9,-5779.7,-4492.3,-51779.4,-1712.1,-1373.1999999999998,-1064.1,-1059.9,-572.8,-14914.8,-15070.8,-25685.7,-6641.2,-7184.9,-4637.3,-4053.8,-2122.2,-15516.0
2015-05-29 09:00:00,-1101.7,-10263.7,-11329.2,-4571.9,-1885.4,-7530.5,-921.4,-9100.8,-72353.3,-5991.2,-35726.6,-1215.1,-9498.8,-57349.7,-43687.8,-7380.400000000001,-2757.8,-5886.8,-4671.9,-52444.200000000004,-1714.9,-1369.5,-1073.1,-1100.5,-592.8,-15630.0,-15025.6,-26311.9,-6826.5,-7356.9,-4764.2,-4119.8,-2111.0,-15616.7
2015-05-29 10:00:00,-1089.0,-10462.1,-11475.6,-4536.8,-1872.1,-7680.5,-936.7,-9046.6,-73948.4,-5975.5,-36783.4,-1208.4,-9488.1,-57949.6,-44206.0,-7586.9,-2747.5,-5945.4,-4692.2,-52501.9,-1704.6,-1384.2,-1061.4,-1118.3,-599.0,-15802.2,-14942.5,-26303.1,-6993.5,-7358.0,-4774.8,-4085.8,-2090.6,-15587.0
2015-05-29 11:00:00,-1089.7,-10523.7,-11644.2,-4517.5,-1882.8,-7848.5,-941.0,-9116.6,-75182.0,-5888.6,-37328.6,-1185.5,-9439.8,-58731.7,-43678.1,-7716.9,-2825.5,-5990.0,-4702.5,-49529.0,-1677.1,-1402.5,-1018.9,-1124.5,-599.6,-15841.9,-14721.0,-26565.0,-6823.3,-7267.8,-4780.8,-4074.3,-2161.9,-15395.600000000002
2015-05-29 12:00:00,-1100.7,-10179.1,-11429.0,-4431.3,-1873.9,-7434.0,-940.9,-9161.9,-74290.9,-5846.0,-37886.3,-1211.0,-9324.1,-59176.0,-43259.8,-7704.3,-2832.2,-6010.3,-4721.2,-48967.2,-1687.5,-1393.4,-1043.3,-1128.1,-597.1,-15672.7,-14490.7,-26610.2,-6793.9,-7256.5,-4742.0,-4099.4,-2165.3,-15164.000000000002
2015-05-29 13:00:00,-1080.6,-10067.7,-11396.5,-4469.4,-1867.3,-7482.0,-919.2,-9071.0,-73230.6,-5713.0,-37905.7,-1193.0,-9231.4,-58466.1,-42890.9,-7400.0,-2763.6,-5951.9,-4669.3,-50509.100000000006,-1667.7,-1352.6,-1043.9,-1124.1,-585.0,-15665.5,-14371.7,-26608.4,-7067.6,-7355.2,-4677.2,-4074.9,-2130.1,-14944.2
2015-05-29 14:00:00,-1056.8,-9959.4,-11268.4,-4420.4,-1918.2,-7453.4,-909.3,-8922.0,-71837.0,-5600.7,-36590.5,-1180.9,-9182.8,-57402.3,-41926.299999999996,-6976.3,-2675.7,-5959.9,-4627.2,-51251.799999999996,-1636.8,-1374.6000000000001,-1021.9,-1112.0,-578.8,-15554.1,-14368.8,-26226.2,-7095.0,-7300.2,-4592.0,-4030.9,-2081.7,-14857.5
2015-05-29 15:00:00,-1050.4,-9843.1,-11170.9,-4409.1,-1890.5,-7337.6,-890.1,-8977.5,-70497.3,-5562.3,-35742.7,-1142.4,-9087.2,-55543.2,-41216.8,-6743.4,-2602.2,-5977.3,-4632.7,-51085.700000000004,-1585.1,-1331.8999999999999,-1002.9,-1100.2,-571.3,-15388.8,-14190.2,-25968.2,-7082.2,-7205.8,-4526.6,-3974.7,-2037.4,-14593.699999999999
2015-05-29 16:00:00,-1052.7,-9753.9,-11111.6,-4388.3,-1852.6,-7251.9,-888.9,-8833.9,-69128.3,-5816.8,-35688.3,-1108.5,-9035.1,-54420.0,-41307.399999999994,-6752.9,-2565.0,-5914.2,-4685.8,-49372.8,-1531.0,-1341.5,-967.6,-1119.0,-565.9,-15385.2,-14086.699999999999,-25556.0,-6908.6,-7133.6,-4492.9,-3931.7,-2024.3,-14641.0
2015-05-29 17:00:00,-1096.3,-9851.7,-11226.7,-4367.6,-1783.1,-7192.0,-899.3,-8706.3,-69093.1,-5733.2,-35843.8,-1090.1,-8991.7,-54352.3,-43804.9,-6842.9,-2553.3,-5820.7,-4796.1,-48019.50000000001,-1515.3,-1383.3,-952.7,-1111.4,-563.3,-15598.5,-14097.3,-25372.2,-6732.3,-7118.5,-4473.8,-3916.6,-2008.1,-14419.600000000002
2015-05-29 18:00:00,-1170.7,-9775.0,-11171.7,-4487.8,-1766.2,-7216.0,-912.1,-8548.9,-69207.5,-5435.7,-35523.1,-1070.6,-9101.0,-56506.5,-46071.3,-7007.0,-2563.8,-5747.8,-4759.1,-48499.7,-1499.6,-1401.3999999999999,-931.2,-1111.9,-570.7,-15167.9,-14137.699999999999,-25342.6,-6738.5,-7089.8,-4549.7,-3908.2,-2040.6,-14239.300000000001
2015-05-29 19:00:00,-1323.6,-9502.7,-10857.4,-4634.8,-1825.3,-7101.0,-935.0,-8550.3,-68777.2,-5179.1,-35234.1,-1050.5,-9110.6,-56869.5,-46462.5,-7480.400000000001,-2667.7,-5779.5,-4591.3,-49769.2,-1492.8,-1372.1,-927.3,-1171.1,-591.7,-14846.0,-14163.4,-25817.0,-6763.3,-7171.8,-4763.1,-3991.3,-2106.2,-14024.6
2015-05-29 20:00:00,-1272.9,-9424.2,-10556.5,-4789.0,-1999.9,-6976.1,-988.4,-8491.0,-66837.9,-5056.2,-35413.8,-1034.7,-8801.5,-53934.3,-45924.8,-7810.799999999999,-2907.1,-5960.7,-4455.9,-49042.3,-1499.3,-1340.5,-922.0,-1277.7,-648.9,-14462.2,-14078.5,-26553.9,-6988.2,-7508.7,-5253.2,-4092.3,-2140.2,-13887.300000000001
2015-05-29 21:00:00,-1080.1,-8899.3,-10485.3,-4902.6,-2012.2,-7115.5,-932.6,-8302.9,-66027.6,-4832.4,-36808.2,-1014.7,-8961.4,-51876.9,-45333.100000000006,-7183.7,-2931.4,-5830.2,-4452.4,-44500.00000000001,-1443.3,-1323.3,-899.6,-1262.5,-644.1,-14382.1,-14072.0,-26434.3,-6605.4,-7928.8,-5263.2,-3987.2,-2078.6,-13417.3
2015-05-29 22:00:00,-852.4,-8595.3,-10819.9,-4693.2,-1794.4,-7028.3,-853.9,-7876.1,-63232.9,-4406.9,-35368.5,-935.5,-8906.2,-53970.0,-45282.3,-6567.8,-2782.2,-5480.0,-4338.2,-40595.700000000004,-1290.2,-1283.3000000000002,-800.6,-1314.9,-608.9,-14143.5,-13912.599999999999,-24640.6,-6005.0,-7455.1,-4954.8,-3788.5,-1960.5,-12535.400000000001
2015-05-29 23:00:00,-704.8,-7971.0,-10461.0,-4392.8,-1593.1,-6698.9,-774.0,-7451.8,-58321.8,-4091.3,-32260.7,-857.5,-8388.7,-53898.0,-41417.9,-5940.400000000001,-2405.3,-5257.3,-3962.7,-36948.299999999996,-1176.3,-1246.8,-715.0,-1230.9,-571.2,-13292.2,-13381.9,-22834.8,-5493.0,-6701.1,-4538.7,-3623.8,-1819.6,-11831.4
2015-05-30 00:00:00,-619.9,-7417.5,-9490.0,-3890.2,-1472.6,-6358.1,-692.8,-7041.2,-53617.7,-3899.8999999999996,-29759.9,-796.9,-7993.0,-50306.5,-33553.5,-5376.6,-2038.1,-4859.2,-3643.4,-33360.200000000004,-1112.2,-1236.2,-656.3,-1106.6,-543.1,-11957.8,-12624.800000000001,-21256.2,-5029.1,-6187.1,-4227.5,-3463.1,-1694.4,-11510.6
2015-05-30 01:00:00,-588.2,-7009.7,-8933.3,-3542.2,-1359.4,-6204.4,-641.8,-7010.5,-51103.4,-3790.7000000000003,-27693.4,-764.8,-7736.5,-47899.0,-28924.300000000003,-5121.7,-1921.3,-4601.3,-3430.0,-31452.199999999997,-1079.2,-1220.8,-630.3,-992.5,-480.2,-11132.5,-12130.4,-20206.0,-4830.6,-5924.8,-3752.6,-3295.3,-1595.2,-11338.599999999999
2015-05-30 02:00:00,-574.6,-6792.0,-8558.3,-3355.7,-1306.3,-6041.3,-609.1,-6859.2,-49582.8,-3764.7,-26353.2,-748.3,-7601.6,-46209.1,-27596.7,-5009.400000000001,-1856.9,-4340.6,-3255.0,-30443.1,-1063.7,-1187.5,-616.6,-921.4,-446.7,-10692.4,-11877.8,-19523.4,-4730.9,-5792.7,-3448.6,-3196.7,-1535.8,-11263.5
2015-05-30 03:00:00,-591.1,-6658.8,-8405.6,-3282.8,-1281.2,-5922.7,-591.3,-6749.3,-49497.9,-3786.9,-25734.8,-725.6,-7511.0,-43728.2,-26663.800000000003,-4979.2,-1838.0,-4246.7,-3157.2,-30286.800000000003,-1061.4,-1157.6,-608.9,-898.8,-428.7,-10487.8,-11778.400000000001,-19280.0,-4710.6,-5754.4,-3331.2,-3182.1,-1524.0,-11156.4
2015-05-30 04:00:00,-669.8,-6901.9,-8456.2,-3279.1,-1296.9,-5685.4,-584.1,-6748.7,-50696.7,-3939.8,-25446.3,-732.1,-7639.3,-43204.7,-25587.1,-5079.4,-1866.3,-4304.8,-3134.2,-31039.299999999996,-1091.2,-1168.3,-606.8,-905.4,-417.4,-10462.8,-11731.099999999999,-18931.4,-4674.7,-5785.2,-3327.6,-3202.5,-1545.1,-11567.0
2015-05-30 05:00:00,-875.5,-7693.2,-8783.5,-3388.7,-1339.5,-5849.1,-577.8,-6980.1,-53720.5,-4596.4,-25872.5,-864.0,-8449.2,-45361.0,-24965.800000000003,-5266.7,-1835.8,-4508.2,-3142.8,-34581.7,-1291.2,-1198.5,-715.2,-917.8,-418.4,-10674.6,-11967.0,-19002.2,-4666.6,-5851.7,-3408.9,-3285.7,-1637.2,-13270.300000000001
2015-05-30 06:00:00,-1089.4,-8903.3,-9492.1,-3732.0,-1518.8,-6217.0,-660.7,-8060.6,-60717.8,-5356.1,-27988.3,-1025.9,-9056.3,-50134.5,-25545.4,-5900.3,-2209.0,-5270.1,-3356.5,-41925.8,-1499.8,-1269.3000000000002,-863.8,-971.2,-476.7,-11573.9,-13090.4,-21749.3,-5264.1,-6152.4,-3910.4,-3677.0,-1894.3,-14853.699999999999
2015-05-30 07:00:00,-1153.4,-9748.2,-10326.4,-4132.8,-1781.3,-6830.8,-776.8,-8645.6,-67069.3,-5757.2,-30925.8,-1158.4,-9362.3,-55004.1,-31739.0,-6545.200000000001,-2597.1,-5730.9,-3987.2,-48653.600000000006,-1651.9,-1336.9,-999.6,-1036.2,-550.2,-13344.3,-14482.0,-24455.9,-6196.4,-6820.4,-4535.8,-3932.6,-2076.3,-15414.0
2015-05-30 08:00:00,-1140.4,-10051.0,-10859.8,-4440.4,-1907.0,-7267.1,-872.1,-8877.2,-70712.5,-5891.7,-33867.2,-1206.2,-9474.9,-57046.6,-39376.3,-7080.8,-2763.0,-5834.3,-4477.6,-51301.6,-1714.9,-1371.5,-1063.7,-1099.1,-591.5,-14783.8,-14920.2,-25850.5,-6486.0,-7245.7,-4841.5,-4075.9,-2144.3,-15491.3
2015-05-30 09:00:00,-1110.9,-10206.7,-11243.9,-4568.2,-1956.3,-7397.1,-915.9,-9028.3,-72182.3,-6014.700000000001,-35558.0,-1206.2,-9501.1,-57422.6,-42218.4,-7340.8,-2817.9,-5942.7,-4656.6,-51959.5,-1717.7,-1367.5,-1072.6,-1138.5,-612.2,-15484.1,-14875.5,-26450.6,-6620.6,-7416.9,-4969.8,-4141.8,-2133.2,-15591.900000000001
2015-05-30 10:00:00,-1098.0,-10404.9,-11390.5,-4533.2,-1943.2,-7548.8,-931.1,-8974.1,-73781.1,-5999.0,-36601.8,-1199.5,-9490.5,-57154.6,-42712.6,-7546.6,-2807.3,-6002.2,-4677.0,-52017.4,-1707.5,-1382.3,-1061.0,-1155.8,-618.5,-15652.4,-14792.8,-26441.6,-6776.8,-7418.0,-4980.5,-4107.8,-2112.9,-15562.5
2015-05-30 11:00:00,-1098.7,-10466.2,-11559.4,-4513.8,-1953.7,-7719.0,-935.2,-9044.1,-75017.6,-5912.1,-37139.8,-1176.5,-9442.3,-57361.6,-42197.799999999996,-7676.0,-2888.3,-6047.5,-4687.1,-49128.00000000001,-1680.2,-1400.6,-1019.2,-1161.6,-619.2,-15690.7,-14572.599999999999,-26686.4,-6702.3,-7328.2,-4986.7,-4096.2,-2183.9,-15371.0
2015-05-30 12:00:00,-1110.0,-10122.0,-11344.0,-4427.7,-1945.0,-7300.2,-935.2,-9089.4,-74124.5,-5869.2,-37690.0,-1202.1,-9326.5,-57314.6,-41789.600000000006,-7663.1,-2895.3,-6068.2,-4705.8,-48558.4,-1690.5,-1391.6000000000001,-1043.1,-1165.1,-616.7,-15524.5,-14343.5,-26726.1,-6692.2,-7316.9,-4947.4,-4121.4,-2187.2,-15139.7
2015-05-30 13:00:00,-1089.4,-10010.9,-11311.3,-4465.8,-1938.5,-7348.6,-913.8,-8998.4,-73061.7,-5735.9,-37709.6,-1184.1,-9234.0,-56472.6,-41441.8,-7359.7,-2824.0,-6008.9,-4654.0,-50059.7,-1670.8,-1350.6999999999998,-1043.8,-1161.2,-604.2,-15517.9,-14225.300000000001,-26726.9,-6952.0,-7415.1,-4881.8,-4096.9,-2152.1,-14919.699999999999
2015-05-30 14:00:00,-1065.0,-9902.9,-11183.0,-4417.0,-1988.4,-7319.3,-904.1,-8849.2,-71664.7,-5623.700000000001,-36411.4,-1171.8,-9185.4,-55328.6,-40530.600000000006,-6937.5,-2732.7,-6016.8,-4612.0,-50789.59999999999,-1640.2,-1372.8999999999999,-1022.2,-1149.6,-597.6,-15409.8,-14222.9,-26368.7,-6979.7,-7360.4,-4795.5,-4053.1,-2104.0,-14833.3
2015-05-30 15:00:00,-1058.4,-9786.8,-11085.4,-4405.7,-1961.2,-7202.1,-885.1,-8904.7,-70321.8,-5585.1,-35573.9,-1133.5,-9090.0,-53245.2,-39851.100000000006,-6705.6,-2656.4,-6034.4,-4617.5,-50630.700000000004,-1589.0,-1330.1,-1003.5,-1138.2,-589.9,-15248.1,-14045.5,-26123.0,-6978.6,-7266.6,-4729.3,-3996.9,-2059.8,-14569.7
2015-05-30 16:00:00,-1060.8,-9697.7,-11026.0,-4384.8,-1924.1,-7115.5,-883.9,-8761.1,-68949.6,-5840.4,-35520.3,-1099.5,-9037.9,-52020.4,-39940.6,-6715.400000000001,-2617.7,-5970.5,-4670.4,-48966.8,-1535.3,-1339.9,-968.7,-1156.4,-584.3,-15244.8,-13942.3,-25731.8,-6782.9,-7194.6,-4695.3,-3954.0,-2046.9,-14617.1
2015-05-30 17:00:00,-1105.4,-9795.6,-11141.2,-4364.2,-1856.2,-7054.2,-894.3,-8633.3,-68914.3,-5756.4,-35675.2,-1081.0,-8994.5,-51600.4,-42350.2,-6805.0,-2605.5,-5875.5,-4780.6,-47658.59999999999,-1519.8,-1381.7,-954.1,-1149.0,-581.6,-15454.8,-13953.2,-25565.4,-6597.3,-7179.6,-4675.8,-3939.0,-2030.8,-14395.4
2015-05-30 18:00:00,-1181.6,-9719.3,-11086.0,-4484.4,-1839.5,-7077.6,-906.9,-8475.7,-69028.8,-5457.7,-35360.0,-1061.5,-9103.5,-53565.4,-44542.2,-6968.400000000001,-2616.3,-5801.4,-4743.6,-48150.9,-1504.3,-1399.8000000000002,-932.9,-1149.8,-589.1,-15035.1,-13994.2,-25547.6,-6599.9,-7151.2,-4752.5,-3930.7,-2063.3,-14215.3
2015-05-30 19:00:00,-1338.3,-9447.5,-10771.3,-4631.1,-1897.5,-6960.8,-929.6,-8477.2,-68597.5,-5200.1,-35075.6,-1041.5,-9113.2,-53580.9,-44931.7,-7440.5,-2724.2,-5833.3,-4576.4,-49412.5,-1497.5,-1370.5,-929.2,-1207.0,-611.0,-14721.2,-14019.900000000001,-26005.8,-6567.5,-7232.8,-4968.5,-4013.8,-2128.7,-14000.699999999999
2015-05-30 20:00:00,-1286.4,-9369.1,-10469.8,-4785.2,-2068.4,-6834.3,-982.3,-8417.7,-66653.5,-5077.0,-35253.4,-1025.6,-8804.4,-50832.3,-44421.4,-7769.3,-2972.8,-6017.0,-4441.4,-48699.1,-1503.9,-1338.8999999999999,-924.1,-1310.2,-670.0,-14346.1,-13935.7,-26709.5,-6767.3,-7568.1,-5464.2,-4114.5,-2162.6,-13863.5
2015-05-30 21:00:00,-1088.9,-8845.2,-10398.5,-4898.7,-2080.3,-6974.9,-927.2,-8229.4,-65841.3,-4852.1,-36631.5,-1005.6,-8964.2,-49271.1,-43866.4,-7144.0,-2998.0,-5884.6,-4437.9,-44264.9,-1448.5,-1321.7,-902.0,-1295.4,-665.2,-14268.6,-13929.4,-26600.9,-6436.3,-7986.3,-5474.3,-4009.6,-2101.2,-13393.7
2015-05-30 22:00:00,-855.7,-8541.9,-10733.4,-4689.6,-1867.2,-6886.0,-849.7,-7802.1,-63039.9,-4424.700000000001,-35210.6,-926.2,-8908.9,-51554.0,-43835.5,-6530.6,-2843.0,-5529.5,-4324.1,-40454.399999999994,-1296.6,-1281.8000000000002,-804.6,-1346.3,-628.6,-14036.5,-13771.199999999999,-24901.4,-5883.6,-7514.8,-5162.2,-3811.3,-1983.6,-12512.5
2015-05-30 23:00:00,-704.4,-7918.5,-10374.0,-4389.7,-1670.2,-6552.6,-771.0,-7377.3,-58117.1,-4108.0,-32141.8,-848.2,-8391.8,-51775.6,-40146.2,-5905.700000000001,-2451.5,-5303.7,-3949.7,-36889.700000000004,-1183.8,-1245.3,-720.6,-1265.0,-589.5,-13204.5,-13244.8,-23187.2,-5392.9,-6764.3,-4741.1,-3646.9,-1843.3,-11808.7
2015-05-31 00:00:00,-630.6,-7199.3,-9256.7,-3894.5,-1398.7,-6128.4,-695.1,-6875.6,-53195.0,-3893.0,-29531.3,-788.8,-7983.7,-48179.6,-33193.4,-5484.7,-2008.3,-4843.6,-3676.4,-33461.5,-1111.4,-1224.8,-656.2,-1086.3,-524.2,-11890.0,-12403.7,-20749.6,-5143.7,-6240.3,-4216.5,-3380.0,-1644.2,-11389.900000000001
2015-05-31 01:00:00,-600.9,-6792.8,-8698.7,-3547.2,-1283.6,-5974.2,-644.7,-6844.7,-50670.1,-3784.2,-27527.6,-756.7,-7727.6,-45780.7,-28630.6,-5226.5,-1896.2,-4587.3,-3461.7,-31578.6,-1078.5,-1209.8000000000002,-630.1,-970.6,-463.6,-11087.2,-11913.3,-19664.5,-4792.4,-5979.0,-3741.9,-3211.6,-1544.6,-11218.0
2015-05-31 02:00:00,-588.3,-6575.4,-8323.1,-3361.0,-1229.8,-5810.0,-612.3,-6693.1,-49143.6,-3758.2999999999997,-26226.8,-740.2,-7592.9,-44133.7,-27312.9,-5112.7,-1834.3,-4328.3,-3285.6,-30576.399999999998,-1063.0,-1175.8,-616.3,-898.6,-431.3,-10658.0,-11662.5,-18962.4,-4781.4,-5847.3,-3438.0,-3112.6,-1485.1,-11143.099999999999
2015-05-31 03:00:00,-603.6,-6442.4,-8170.2,-3288.1,-1204.2,-5691.0,-594.9,-6583.0,-49059.1,-3780.2,-25624.8,-717.6,-7502.4,-41741.1,-26387.8,-5082.3,-1816.2,-4234.8,-3187.2,-30414.0,-1060.7,-1145.3,-608.5,-875.7,-413.8,-10457.3,-11563.2,-18717.3,-4731.8,-5809.0,-3320.7,-3098.0,-1473.2,-11036.100000000002
2015-05-31 04:00:00,-677.3,-6684.1,-8221.1,-3284.5,-1220.2,-5450.5,-587.6,-6582.2,-50264.1,-3932.7,-25342.9,-724.0,-7630.6,-41327.7,-25323.0,-5183.5,-1843.2,-4292.5,-3164.2,-31141.6,-1090.3,-1155.6,-606.5,-882.4,-403.0,-10431.3,-11515.0,-18359.6,-4725.5,-5839.9,-3317.1,-3118.6,-1494.4,-11447.2
2015-05-31 05:00:00,-869.6,-7471.9,-8549.2,-3393.7,-1263.4,-5617.8,-581.4,-6814.4,-53302.3,-4586.9,-25753.3,-855.8,-8439.5,-43569.4,-24709.1,-5372.9,-1813.9,-4494.2,-3172.9,-34607.2,-1289.7,-1185.3,-715.7,-895.0,-403.9,-10635.2,-11747.6,-18437.6,-4706.3,-5906.0,-3398.3,-3202.0,-1586.9,-13152.0
2015-05-31 06:00:00,-1069.6,-8676.7,-9259.8,-3736.1,-1445.7,-5993.2,-662.9,-7897.9,-60332.2,-5343.8,-27797.2,-1017.6,-9045.6,-48467.3,-25274.300000000003,-6013.599999999999,-2171.6,-5250.5,-3388.4,-41792.0,-1497.7,-1254.6000000000001,-865.1,-949.1,-460.1,-11504.8,-12857.3,-21315.7,-5428.8,-6205.5,-3899.6,-3594.7,-1845.2,-14736.899999999998
2015-05-31 07:00:00,-1129.5,-9518.3,-10096.3,-4136.0,-1712.2,-6617.4,-777.3,-8484.5,-66712.8,-5743.5,-30639.3,-1150.1,-9351.2,-53439.0,-31363.8,-6666.200000000001,-2543.8,-5708.0,-4023.9,-48383.2,-1649.3,-1321.3,-1001.8,-1015.0,-531.0,-13219.8,-14233.4,-24142.8,-6379.1,-6870.9,-4524.5,-3851.1,-2028.1,-15297.5
