,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
113,20017140.935824644,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0
114,19786771.270678535,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
115,18854506.018583976,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
116,20049333.70720673,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,116.0,0.02600000000000001
117,19703955.932160884,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
118,19633748.1861625,95.0,0.0,95.0,0.0,329.0,0.0,450.0,0.0,450.0,0.0
119,19614832.31738841,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
120,19993809.988153107,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0
121,19170619.03615346,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
122,19240372.451936133,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
123,18893312.617549505,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
124,19605063.708751883,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
125,19409532.836662248,269.0,0.0,269.0,0.0,269.0,0.0,165.0,0.0,165.0,0.0
126,19169189.20342549,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
127,19804796.550836343,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
128,19733304.64227808,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
129,19391917.114552118,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
130,19251479.771822695,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
131,18554833.43245223,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0
132,19042800.39372743,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
133,20170617.812533844,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
134,19863843.719052453,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
135,19585053.440332323,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
136,19062438.11661688,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
137,19734202.145008128,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
138,19463123.693178736,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
139,18795915.25543186,139.0,0.112,139.0,0.07600000000000001,139.0,0.036000000000000004,139.0,0.036000000000000004,139.0,0.032
140,19400699.044728283,269.0,0.0,269.0,0.0,269.0,0.0,165.0,0.0,165.0,0.0
141,19477565.73611618,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
142,19332703.058702085,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
143,20303372.09493179,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0
144,19497584.974202935,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
145,19492975.10323859,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
146,18943196.040906787,314.0,0.0,314.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
147,18914967.703596067,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
148,19356008.65458209,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,19.0,0.0
149,19261939.36217347,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
150,19050765.853119187,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
151,19424557.594588123,269.0,0.0,269.0,0.0,269.0,0.0,165.0,0.0,166.0,0.0
152,18966410.883623675,314.0,0.0,314.0,0.0,104.0,0.0,104.0,0.0,248.0,0.0
153,19369959.006082088,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
154,19660089.66361784,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
155,19553784.39628132,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
156,19792374.683616977,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
157,19149933.880279638,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
158,19182066.368483566,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
159,20515356.95880855,212.0,0.0,429.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0
160,18863791.15471879,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
161,19660959.119178586,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
162,19483896.551095396,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
163,20370906.904149912,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,273.0,0.0
164,19703090.259752437,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
165,19376561.37752252,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.05800000000000001,165.0,0.032
166,19447473.476323485,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.04000000000000001
167,18852149.456605453,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
168,19697688.964507014,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
169,19378569.54997548,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
170,19510719.31607529,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
171,19249149.80356659,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
172,18857500.818126097,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
173,19320621.127761647,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
174,19340933.8051337,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
175,19610914.794978634,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
176,19526934.889073163,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
177,19225598.294465818,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
178,19211329.578180872,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
179,20189639.391711462,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
180,19903709.98801691,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
181,19172621.689266864,314.0,0.0,181.0,0.098,181.0,0.07,181.0,0.07,181.0,0.05
182,19238408.377083752,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
183,19238833.953836314,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
184,19777839.91796018,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
185,19872260.46687472,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
186,19440968.241912786,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
187,19680733.797113728,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
188,19448565.140832726,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
189,19166414.208766416,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
190,19144247.18368047,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,17.0,0.0
191,19719442.69475163,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
192,19171672.715567432,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
193,19024154.85410435,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,248.0,0.0
194,19655561.768011753,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
195,18809495.023733903,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
196,19242862.66900632,314.0,0.0,420.0,0.0,196.0,0.05600000000000001,196.0,0.05600000000000001,196.0,0.05600000000000001
197,19743058.65599819,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,9.0,0.0
198,19533508.247062057,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
199,19539136.08283191,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
200,20186003.019351877,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
201,18796036.416827466,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
202,19241751.887808528,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
203,19468134.25472714,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
204,18585291.747689698,139.0,0.0,204.0,0.036000000000000004,204.0,0.036000000000000004,204.0,0.036000000000000004,204.0,0.02600000000000001
205,19336189.770298578,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
206,19544184.265607104,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
207,19774205.82181141,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
208,18668699.72418531,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0
209,19899590.058521837,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
210,19519170.376573198,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
211,19616559.421488184,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
212,20001016.40270859,212.0,0.19000000000000006,212.0,0.07400000000000001,212.0,0.04600000000000001,212.0,0.04400000000000001,212.0,0.02600000000000001
213,18861578.27178731,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
214,19315629.813835893,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
215,19114105.60005676,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,17.0,0.0
216,19697848.294588603,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
217,19151542.40848451,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
218,20152133.763817754,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
219,19307785.449884728,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
220,19558028.475589037,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
221,19345544.180026006,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,19.0,0.0
222,19577423.75138312,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
223,19337374.853633832,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
224,19123695.4638127,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,17.0,0.0
225,18731431.291095067,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
226,19784343.167192787,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
227,19587305.025701877,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
228,18626360.953562595,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0
229,19202118.119553175,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0
230,18925321.765603397,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
231,19075248.488720223,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
232,19078619.96277723,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
233,19392394.42792313,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
234,20178501.568222634,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
235,19835190.603351366,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
236,19520233.831453048,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
237,19528103.36296781,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
238,19331500.2933223,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
239,19523749.893411584,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
240,19854245.253337868,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
241,19134752.216334313,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,17.0,0.0
242,20083410.586713463,212.0,0.0,212.0,0.0,81.0,0.0,81.0,0.0,116.0,0.0
243,19458988.0715845,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
244,19470653.661722247,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
245,20176237.998116113,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
246,20170865.549834,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
247,19297471.114424434,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
248,19002829.303160418,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,248.0,0.030000000000000013
249,19823323.822702035,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
250,19004325.688340254,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,248.0,0.0
251,20240523.041905392,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0
252,18676451.374746267,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0
253,19350426.698172532,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,19.0,0.0
254,19579350.84714626,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
255,19008548.30358379,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,248.0,0.0
256,19874570.207535274,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
257,19458423.38295932,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
258,19081096.656325143,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
259,19772389.212533187,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
260,19254651.997885447,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
261,18598953.619692594,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0
262,19534588.27177392,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
263,19263321.850332506,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
264,19075168.256171245,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
265,18828177.912801493,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
266,19681733.67955614,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
267,19534212.610762432,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
268,19665652.264358047,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
269,19480902.532137737,269.0,0.268,269.0,0.17200000000000004,269.0,0.10800000000000001,269.0,0.066,269.0,0.034
270,19371597.59257294,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
271,19289631.991290852,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
272,19042083.29668549,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
273,20393806.720845215,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,273.0,0.012
274,20052367.633815687,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,116.0,0.0
275,19678254.33283972,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
276,19900287.736994192,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
277,19529416.129303377,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
278,20140666.59449631,212.0,0.0,212.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
279,20301213.312087465,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0
280,18903837.516024787,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
281,19129877.042129308,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,17.0,0.0
282,18809708.825403355,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
283,20038881.610294122,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,116.0,0.0
284,20228965.45956591,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0
285,19639380.85073094,95.0,0.0,95.0,0.0,329.0,0.0,450.0,0.0,450.0,0.0
286,20044929.226678185,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,116.0,0.0
287,19695633.243098706,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
288,19468742.44173921,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
289,19622701.77849759,95.0,0.0,95.0,0.0,329.0,0.0,450.0,0.0,450.0,0.0
290,19089438.58936715,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
291,19342895.69452142,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
292,19660106.21507164,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
293,18965870.710583344,314.0,0.0,314.0,0.0,104.0,0.0,104.0,0.0,248.0,0.0
294,19775535.70328662,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
295,19375423.753840595,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
296,19043619.128552414,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0
297,19211662.698393248,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
298,19273012.708195943,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
299,18029366.34017028,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,299.0,0.002
300,18876059.473422956,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,20.0,0.0
301,19608988.338355888,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
302,19505406.665216774,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
303,19233189.96542006,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
304,19223272.7762383,314.0,0.0,181.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
305,19824229.033262625,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
306,19780236.939122513,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
307,20279390.647230815,212.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0,429.0,0.0
308,19828162.157527782,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
309,19853728.345871132,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
310,19657177.76086961,95.0,0.0,95.0,0.0,95.0,0.0,450.0,0.0,450.0,0.0
311,19889239.421287548,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.0,328.0,0.0
312,19251386.92068177,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
313,18464880.32303571,139.0,0.0,204.0,0.0,204.0,0.0,204.0,0.0,457.0,0.0
314,19067321.56377196,314.0,0.2280000000000001,314.0,0.10200000000000001,314.0,0.08600000000000001,314.0,0.08600000000000001,314.0,0.05
315,19833892.89544487,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
316,19111932.21253378,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,17.0,0.0
317,20178153.880373936,212.0,0.0,429.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
318,19627809.859532353,95.0,0.0,95.0,0.0,329.0,0.0,450.0,0.0,450.0,0.0
319,19291080.88152422,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
320,19557636.76836506,269.0,0.0,269.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
321,19494816.62935601,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0
322,19794156.405957296,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,9.0,0.0
323,19596287.67407032,95.0,0.0,95.0,0.0,329.0,0.0,329.0,0.0,329.0,0.0
324,19726276.203629773,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0
325,19637688.49494855,95.0,0.0,95.0,0.0,329.0,0.0,450.0,0.0,450.0,0.0
326,19425803.775177427,269.0,0.0,269.0,0.0,269.0,0.0,165.0,0.0,166.0,0.0
327,19369271.06735108,269.0,0.0,420.0,0.0,420.0,0.0,165.0,0.0,165.0,0.0
328,19877988.00837242,212.0,0.0,97.0,0.0,97.0,0.0,328.0,0.04200000000000001,328.0,0.04200000000000001
329,19581976.873620808,269.0,0.0,269.0,0.0,329.0,0.10400000000000001,329.0,0.05800000000000001,329.0,0.05800000000000001
330,20006291.175363526,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0
331,19522134.316983074,269.0,0.0,269.0,0.0,269.0,0.0,52.0,0.0,52.0,0.0
332,19266840.355383594,314.0,0.0,420.0,0.0,196.0,0.0,196.0,0.0,196.0,0.0
333,19825451.583283536,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
334,19329251.65279231,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
335,19343846.384479225,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,19.0,0.0
336,19444762.50167416,269.0,0.0,269.0,0.0,269.0,0.0,269.0,0.0,166.0,0.0
337,19983417.873705603,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0,212.0,0.0
338,18906338.248223715,139.0,0.0,139.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0
339,19002102.212478627,314.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,248.0,0.0
340,20124589.617789228,212.0,0.0,212.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0
341,19543573.539655227,269.0,0.0,269.0,0.0,329.0,0.0,52.0,0.0,52.0,0.0
342,19123000.630389355,314.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,17.0,0.0
343,19309616.751155887,269.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0,420.0,0.0
344,18774611.243084293,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0
345,19843104.013482038,95.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0,97.0,0.0
