,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
130,1.8529380004387541,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
131,1.8226977283400547,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0
132,1.8207355996149377,375.0,0.0,15.0,0.0,68.0,0.0,496.0,0.0,496.0,0.0
133,1.9017544049616844,409.0,0.0,38.0,0.0,38.0,0.0,436.0,0.0,436.0,0.0
134,1.8940456543730038,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0
135,1.879900153108868,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
136,1.8541017555523438,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
137,1.8802956598688576,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,399.0,0.0
138,1.878962470701347,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
139,1.8195394658612787,375.0,0.0,15.0,0.0,68.0,0.0,496.0,0.0,496.0,0.0
140,1.8698302343638564,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,207.0,0.0
141,1.8676348963692044,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
142,1.851061029469422,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,217.0,0.0
143,1.930607287390603,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,112.0,0.0
144,1.8688807340084468,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
145,1.8790954421955162,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
146,1.815619482027384,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
147,1.8324088591254517,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
148,1.8726430096815223,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,207.0,0.0
149,1.8350474621029242,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
150,1.8298555855321212,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,282.0,0.0
151,1.8695580112033443,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
152,1.8345927124133656,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
153,1.8529228503194721,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
154,1.8561835960391448,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,319.0,0.0
155,1.8877923236979677,409.0,0.0,409.0,0.0,256.0,0.0,256.0,0.0,385.0,0.0
156,1.8750789059203226,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
157,1.8460894732480784,216.0,0.0,157.0,0.112,157.0,0.07800000000000001,157.0,0.052000000000000005,157.0,0.030000000000000013
158,1.8393812834789776,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
159,1.9638562974397342,371.0,0.0,371.0,0.0,6.0,0.0,159.0,0.008,159.0,0.006
160,1.8265678335724016,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,282.0,0.0
161,1.8778506284130674,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
162,1.8598354255437566,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
163,1.935278984799752,371.0,0.0,371.0,0.0,6.0,0.0,6.0,0.0,112.0,0.0
164,1.8660903879936601,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
165,1.840841958698915,375.0,0.0,443.0,0.0,443.0,0.0,298.0,0.0,298.0,0.0
166,1.8549477682796514,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
167,1.817005865010621,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
168,1.8660787046015606,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
169,1.8476568877109503,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
170,1.855159075124628,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
171,1.8436929905382953,375.0,0.0,157.0,0.0,157.0,0.0,298.0,0.0,298.0,0.0
172,1.8032563599644211,375.0,0.0,15.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0
173,1.8494968111237773,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
174,1.8608067728922661,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
175,1.8589905709513168,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
176,1.8839438482458357,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
