,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-01-05 12:00:00,-49.072,-357.46,-90.715,-191.034,-140.465,-302.353,-173.392,-225.59,-32.144,-121.827,-159.098,-251.707,-413.785,-291.991,-382.612,-221.152,-1804.595,-702.797,-567.756,-701.335,-382.612,-221.152,-1804.595
2016-01-05 13:00:00,-46.569,-346.221,-93.817,-179.673,-138.204,-298.764,-178.071,-222.018,-30.662,-113.776,-149.426,-252.901,-411.351,-281.324,-362.252,-219.816,-1741.032,-683.651,-555.789,-698.853,-362.252,-219.816,-1741.032
2016-01-05 14:00:00,-48.591,-337.627,-108.988,-201.9,-126.971,-346.822,-199.355,-254.486,-28.454,-123.79,-152.572,-254.095,-424.129,-322.212,-374.312,-244.974,-1685.948,-728.879,-576.374,-800.663,-374.312,-244.974,-1685.948
2016-01-05 15:00:00,-55.483,-329.98,-106.245,-191.07,-129.689,-410.958,-205.111,-260.378,-34.029,-128.222,-157.877,-255.294,-430.022,-382.021,-420.876,-261.738,-1637.701,-795.193,-592.274,-876.447,-420.876,-261.738,-1637.701
2016-01-05 16:00:00,-51.645,-376.173,-106.124,-189.995,-158.825,-439.634,-204.025,-264.141,-40.034,-132.468,-161.391,-247.704,-435.959,-413.98,-400.373,-266.865,-1728.288,-823.075,-608.461,-907.8,-400.373,-266.865,-1728.288
2016-01-05 17:00:00,-48.405,-495.918,-106.004,-178.006,-194.506,-468.238,-183.214,-256.48,-44.477,-129.63,-159.985,-250.42,-424.134,-444.913,-374.071,-258.4,-2196.75,-855.318,-598.241,-907.932,-374.071,-258.4,-2196.75
2016-01-05 18:00:00,-44.232,-454.539,-96.389,-160.422,-203.115,-457.507,-163.531,-241.83,-41.977,-123.862,-151.912,-235.866,-398.781,-439.179,-340.284,-239.919,-2171.047,-826.958,-564.62,-862.868,-340.284,-239.919,-2171.047
2016-01-05 19:00:00,-39.499,-356.395,-76.463,-137.366,-161.287,-378.289,-144.966,-217.582,-31.467,-112.902,-141.208,-188.236,-344.48,-374.023,-303.979,-206.846,-1629.561,-703.468,-488.848,-740.837,-303.979,-206.846,-1629.561
2016-01-05 20:00:00,-27.161,-289.893,-53.26,-122.27,-110.704,-263.015,-127.52,-180.414,-21.338,-93.49,-121.517,-142.468,-246.333,-247.394,-209.553,-163.035,-1265.644,-511.379,-361.161,-570.949,-209.553,-163.035,-1265.644
2016-01-05 21:00:00,-18.222,-239.413,-36.495,-101.062,-79.421,-241.088,-111.191,-140.081,-15.121,-78.807,-99.39,-136.571,-183.38,-202.506,-145.588,-114.467,-1027.316,-438.468,-277.308,-492.36,-145.588,-114.467,-1027.316
2016-01-05 22:00:00,-17.242,-196.373,-39.701,-82.291,-67.841,-288.971,-95.979,-101.636,-13.446,-75.641,-92.99,-129.4,-245.941,-237.622,-132.461,-70.848,-842.251,-460.012,-335.027,-486.585,-132.461,-70.848,-842.251
2016-01-05 23:00:00,-23.261,-171.693,-42.063,-79.904,-61.301,-256.764,-83.971,-90.259,-16.228,-74.522,-102.42,-131.901,-216.821,-237.879,-180.298,-65.115,-809.952,-472.2,-307.571,-430.993,-180.298,-65.115,-809.952
2016-01-06 00:00:00,-26.699,-148.829,-39.2,-89.812,-55.966,-225.67,-88.136,-94.534,-23.068,-43.472,-79.554,-156.322,-193.001,-259.445,-215.303,-69.193,-826.463,-495.321,-259.542,-408.34,-215.303,-69.193,-826.463
2016-01-06 01:00:00,-26.835,-117.604,-38.265,-92.438,-53.892,-198.297,-89.853,-91.67,-26.525,-27.053,-63.852,-164.841,-184.885,-265.773,-221.882,-72.636,-795.146,-494.466,-238.463,-379.819,-221.882,-72.636,-795.146
2016-01-06 02:00:00,-21.596,-103.274,-38.765,-70.486,-54.49,-193.594,-73.243,-78.042,-25.218,-26.254,-52.163,-165.021,-180.124,-266.328,-217.722,-72.751,-756.537,-483.512,-231.596,-344.88,-217.722,-72.751,-756.537
2016-01-06 03:00:00,-20.262,-97.241,-39.268,-61.195,-55.092,-195.239,-63.897,-68.517,-24.71,-25.92,-46.901,-165.391,-162.764,-267.153,-220.065,-68.12,-734.44,-479.445,-213.394,-327.653,-220.065,-68.12,-734.44
2016-01-06 04:00:00,-21.355,-98.675,-42.408,-62.057,-59.0,-228.636,-63.074,-71.01,-25.901,-27.27,-49.3,-165.555,-143.88,-267.171,-242.483,-65.432,-742.472,-482.026,-197.05,-362.72,-242.483,-65.432,-742.472
2016-01-06 05:00:00,-22.923,-119.971,-45.721,-77.161,-63.655,-262.755,-72.797,-84.836,-27.378,-29.21,-56.148,-165.501,-139.767,-266.682,-269.457,-70.926,-750.54,-488.331,-196.355,-420.388,-269.457,-70.926,-750.54
2016-01-06 06:00:00,-25.697,-146.492,-49.636,-93.177,-68.934,-292.15,-86.904,-97.451,-29.017,-35.072,-63.203,-167.138,-177.502,-270.986,-298.555,-85.604,-772.067,-501.326,-241.59,-476.504,-298.555,-85.604,-772.067
2016-01-06 07:00:00,-29.795,-174.232,-55.176,-84.446,-70.893,-321.119,-80.872,-107.164,-31.323,-43.422,-68.564,-178.383,-226.442,-285.242,-329.531,-112.543,-778.814,-532.189,-301.188,-509.155,-329.531,-112.543,-778.814
2016-01-06 08:00:00,-35.245,-197.767,-88.064,-77.773,-112.547,-351.459,-76.82,-136.521,-36.088,-56.936,-91.321,-232.277,-276.089,-355.513,-362.03,-147.075,-1031.76,-679.11,-369.113,-564.799,-362.03,-147.075,-1031.76
2016-01-06 09:00:00,-40.919,-229.897,-112.95,-74.549,-152.733,-383.16,-75.42,-163.753,-37.859,-72.278,-111.272,-208.264,-314.051,-331.595,-385.33,-187.421,-1380.202,-651.13,-424.188,-622.334,-385.33,-187.421,-1380.202
2016-01-06 10:00:00,-46.408,-267.968,-135.768,-71.391,-176.978,-360.871,-74.033,-173.114,-37.327,-87.483,-114.141,-241.067,-345.568,-367.617,-358.297,-219.227,-1667.492,-722.825,-470.378,-608.017,-358.297,-219.227,-1667.492
2016-01-06 11:00:00,-48.808,-302.812,-153.035,-97.167,-197.925,-362.768,-96.278,-166.354,-36.618,-86.117,-107.697,-254.656,-364.148,-391.719,-360.968,-223.219,-1830.119,-754.072,-486.883,-625.4,-360.968,-223.219,-1830.119
2016-01-06 12:00:00,-49.089,-315.836,-161.611,-89.499,-212.497,-374.151,-86.149,-156.565,-35.846,-83.553,-100.277,-262.601,-382.655,-409.946,-365.4,-219.318,-1840.294,-772.824,-502.054,-616.864,-365.4,-219.318,-1840.294
2016-01-06 13:00:00,-47.739,-305.501,-160.27,-89.486,-208.356,-375.506,-85.79,-170.538,-35.483,-81.028,-110.016,-263.774,-400.707,-411.007,-367.435,-219.036,-1746.441,-784.798,-517.218,-631.834,-367.435,-219.036,-1746.441
2016-01-06 14:00:00,-43.7,-332.373,-143.801,-89.47,-185.707,-376.861,-85.596,-191.529,-36.162,-79.447,-125.056,-264.973,-473.2,-412.069,-369.473,-251.031,-1828.692,-802.098,-588.809,-653.986,-369.473,-251.031,-1828.692
2016-01-06 15:00:00,-47.557,-377.417,-138.5,-89.457,-151.766,-378.216,-85.403,-213.781,-36.93,-78.183,-140.491,-266.172,-462.377,-413.095,-370.204,-260.188,-1841.365,-819.758,-577.49,-677.401,-370.204,-260.188,-1841.365
2016-01-06 16:00:00,-55.036,-416.015,-162.712,-89.443,-182.477,-367.229,-85.211,-237.261,-37.616,-90.441,-156.822,-267.371,-462.048,-414.157,-367.861,-268.51,-1951.14,-838.35,-590.105,-689.7,-367.861,-268.51,-1951.14
2016-01-06 17:00:00,-62.326,-456.479,-185.393,-89.3,-216.398,-368.291,-85.018,-261.946,-37.605,-123.04,-174.044,-255.156,-461.719,-402.796,-372.163,-258.423,-2074.481,-831.997,-622.364,-715.255,-372.163,-258.423,-2074.481
2016-01-06 18:00:00,-63.012,-479.454,-189.63,-87.741,-235.782,-342.698,-83.812,-251.216,-34.314,-104.862,-171.218,-241.395,-426.065,-384.959,-344.728,-240.467,-1928.114,-797.572,-565.24,-677.726,-344.728,-240.467,-1928.114
2016-01-06 19:00:00,-49.367,-449.783,-175.501,-86.195,-215.883,-275.046,-82.39,-198.578,-28.86,-75.607,-131.922,-183.868,-343.952,-333.75,-273.249,-207.147,-1447.835,-649.54,-448.419,-556.014,-273.249,-207.147,-1447.835
2016-01-06 20:00:00,-34.853,-373.832,-150.568,-71.796,-188.371,-196.924,-72.062,-142.596,-19.697,-59.423,-96.724,-120.561,-248.902,-227.709,-199.207,-169.293,-978.14,-444.993,-328.021,-411.581,-199.207,-169.293,-978.14
2016-01-06 21:00:00,-25.094,-275.896,-106.359,-71.832,-138.787,-180.069,-65.903,-96.607,-13.846,-45.229,-66.703,-111.153,-179.935,-187.132,-189.295,-129.19,-940.013,-364.987,-239.01,-342.578,-189.295,-129.19,-940.013
2016-01-06 22:00:00,-21.422,-228.419,-79.529,-91.638,-99.573,-166.961,-91.747,-84.932,-20.29,-35.744,-56.247,-115.764,-178.005,-200.177,-174.094,-83.245,-921.932,-372.189,-234.038,-343.641,-174.094,-83.245,-921.932
2016-01-06 23:00:00,-19.703,-184.195,-69.333,-102.707,-98.646,-154.075,-97.492,-106.29,-18.519,-32.671,-67.703,-114.886,-219.829,-198.621,-158.373,-78.916,-861.48,-381.21,-271.02,-357.857,-158.373,-78.916,-861.48
2016-01-07 00:00:00,-19.244,-175.109,-50.406,-107.566,-100.31,-155.515,-90.9,-120.853,-17.859,-29.931,-61.461,-141.282,-261.113,-232.018,-157.45,-95.668,-914.288,-434.762,-308.902,-367.267,-157.45,-95.668,-914.288
2016-01-07 01:00:00,-19.758,-157.999,-39.546,-112.338,-99.88,-175.583,-89.246,-126.992,-16.321,-29.782,-49.446,-156.036,-283.293,-236.472,-128.985,-90.204,-908.241,-441.953,-329.396,-391.821,-128.985,-90.204,-908.241
2016-01-07 02:00:00,-21.264,-145.911,-38.141,-111.612,-99.987,-158.641,-89.635,-127.34,-15.157,-32.2,-42.635,-149.871,-271.013,-230.798,-113.44,-95.171,-717.34,-423.304,-318.37,-375.615,-113.44,-95.171,-717.34
2016-01-07 03:00:00,-22.278,-134.306,-37.402,-101.88,-100.336,-151.858,-83.005,-127.783,-14.035,-33.212,-39.921,-151.849,-280.651,-233.396,-111.421,-105.017,-614.24,-425.167,-327.898,-362.646,-111.421,-105.017,-614.24
2016-01-07 04:00:00,-22.281,-129.718,-38.407,-90.639,-100.391,-157.527,-72.313,-128.09,-13.595,-33.22,-42.438,-162.868,-297.533,-265.143,-119.978,-115.066,-631.947,-470.449,-344.347,-357.93,-119.978,-115.066,-631.947
2016-01-07 05:00:00,-22.163,-126.839,-41.785,-87.777,-100.301,-173.125,-66.051,-128.121,-13.324,-33.022,-52.583,-175.388,-315.831,-298.977,-136.02,-128.546,-666.718,-526.949,-362.178,-367.298,-136.02,-128.546,-666.718
2016-01-07 06:00:00,-20.281,-124.486,-49.006,-111.429,-100.145,-195.536,-76.677,-128.121,-13.161,-30.008,-65.249,-188.771,-337.807,-332.451,-157.526,-145.153,-737.206,-586.471,-380.976,-400.333,-157.526,-145.153,-737.206
2016-01-07 07:00:00,-30.039,-130.424,-62.163,-135.679,-105.328,-217.107,-94.967,-136.479,-13.877,-48.601,-75.844,-204.917,-367.752,-367.617,-186.787,-170.642,-866.937,-648.378,-430.23,-448.553,-186.787,-170.642,-866.937
2016-01-07 08:00:00,-37.068,-128.876,-82.793,-159.389,-124.256,-255.925,-110.594,-165.619,-13.679,-65.038,-80.547,-236.062,-433.767,-404.531,-222.19,-201.001,-1107.139,-721.14,-512.484,-532.138,-222.19,-201.001,-1107.139
2016-01-07 09:00:00,-44.346,-123.956,-107.339,-176.378,-146.107,-381.732,-124.489,-161.815,-13.533,-81.836,-93.94,-242.613,-435.591,-429.305,-267.505,-226.045,-1369.189,-765.858,-530.961,-668.036,-267.505,-226.045,-1369.189
2016-01-07 10:00:00,-53.062,-139.892,-130.835,-191.186,-140.216,-463.513,-137.688,-171.602,-15.88,-101.135,-108.852,-240.3,-424.991,-400.814,-317.016,-231.064,-1634.827,-749.967,-542.005,-772.803,-317.016,-231.064,-1634.827
2016-01-07 11:00:00,-64.388,-168.875,-127.23,-200.321,-151.614,-441.466,-143.877,-186.962,-16.81,-123.204,-120.662,-237.417,-413.659,-400.213,-349.934,-223.67,-1729.287,-758.292,-553.674,-772.305,-349.934,-223.67,-1729.287
2016-01-07 12:00:00,-64.6,-168.674,-121.398,-209.964,-160.327,-417.477,-150.214,-197.779,-15.855,-120.85,-121.751,-232.772,-402.129,-404.814,-342.863,-211.165,-1739.676,-759.337,-538.834,-765.469,-342.863,-211.165,-1739.676
2016-01-07 13:00:00,-60.901,-152.77,-115.698,-220.217,-164.75,-396.015,-156.706,-198.236,-14.272,-113.17,-115.138,-230.16,-403.402,-408.884,-309.925,-197.398,-1691.696,-754.182,-530.843,-750.957,-309.925,-197.398,-1691.696
2016-01-07 14:00:00,-65.824,-137.233,-113.06,-250.723,-165.475,-426.56,-181.564,-198.692,-13.311,-123.636,-130.648,-234.631,-416.77,-412.989,-317.233,-183.033,-1587.044,-778.268,-553.717,-806.816,-317.233,-183.033,-1587.044
2016-01-07 15:00:00,-67.113,-146.778,-110.736,-250.298,-166.204,-456.408,-181.905,-199.149,-16.521,-125.559,-146.862,-240.496,-429.292,-411.007,-321.326,-169.212,-1711.991,-798.365,-571.372,-837.463,-321.326,-169.212,-1711.991
2016-01-07 16:00:00,-68.37,-183.868,-130.228,-249.894,-166.932,-434.91,-181.878,-199.609,-21.079,-127.492,-163.488,-244.01,-441.998,-399.186,-306.875,-221.881,-2022.538,-806.684,-590.568,-816.397,-306.875,-221.881,-2022.538
2016-01-07 17:00:00,-67.543,-241.71,-166.418,-249.514,-165.97,-410.885,-181.851,-191.966,-26.506,-123.986,-181.011,-247.547,-425.237,-402.619,-299.721,-247.549,-2336.334,-831.178,-575.729,-784.702,-299.721,-247.549,-2336.334
2016-01-07 18:00:00,-65.367,-307.451,-148.936,-236.096,-157.495,-375.396,-170.237,-182.244,-31.039,-118.979,-187.198,-228.961,-384.469,-364.785,-265.218,-253.106,-2248.514,-780.945,-534.486,-727.877,-265.218,-253.106,-2248.514
2016-01-07 19:00:00,-61.01,-279.971,-109.36,-206.985,-141.546,-335.3,-144.434,-150.268,-28.275,-108.862,-172.842,-203.053,-314.549,-281.904,-219.99,-208.77,-1664.493,-657.8,-451.686,-630.002,-219.99,-208.77,-1664.493
2016-01-07 20:00:00,-52.114,-254.215,-83.998,-160.068,-94.271,-238.213,-106.513,-95.343,-26.392,-87.762,-142.647,-142.853,-210.011,-207.004,-187.79,-123.715,-1160.438,-492.505,-324.164,-440.07,-187.79,-123.715,-1160.438
2016-01-07 21:00:00,-44.686,-240.51,-66.73,-118.747,-67.959,-176.945,-75.283,-73.882,-25.322,-74.397,-106.167,-98.271,-166.843,-195.13,-156.258,-91.36,-840.77,-399.568,-266.561,-326.11,-156.258,-91.36,-840.77
2016-01-07 22:00:00,-42.906,-237.704,-53.381,-116.514,-68.691,-175.198,-78.375,-79.755,-25.103,-72.318,-92.159,-121.757,-217.786,-182.878,-127.112,-72.546,-721.195,-396.794,-315.207,-333.328,-127.112,-72.546,-721.195
2016-01-07 23:00:00,-44.159,-205.217,-52.614,-117.51,-62.9,-207.621,-82.974,-78.145,-23.503,-72.582,-77.531,-108.862,-205.195,-159.901,-128.352,-73.412,-667.258,-346.294,-301.28,-368.74,-128.352,-73.412,-667.258
2016-01-08 00:00:00,-30.914,-151.46,-56.407,-105.177,-63.677,-181.487,-75.078,-92.198,-23.44,-44.923,-66.872,-96.305,-213.573,-135.884,-159.387,-72.321,-640.421,-299.061,-281.936,-348.763,-159.387,-72.321,-640.421
2016-01-08 01:00:00,-23.224,-122.664,-48.702,-92.756,-60.745,-159.886,-75.152,-95.29,-23.071,-30.577,-52.709,-87.455,-184.991,-124.838,-166.205,-72.989,-581.076,-265.002,-238.64,-330.327,-166.205,-72.989,-581.076
2016-01-08 02:00:00,-19.636,-120.879,-42.591,-69.256,-57.515,-121.929,-81.932,-91.432,-23.08,-30.065,-44.939,-84.932,-161.341,-125.808,-157.728,-72.894,-570.955,-255.679,-214.487,-295.293,-157.728,-72.894,-570.955
2016-01-08 03:00:00,-17.334,-119.858,-40.427,-69.971,-55.619,-121.295,-83.894,-90.707,-23.15,-29.624,-39.749,-83.407,-149.047,-126.781,-154.382,-68.682,-578.041,-249.937,-201.822,-295.895,-154.382,-68.682,-578.041
2016-01-08 04:00:00,-18.106,-118.106,-41.798,-74.838,-56.281,-128.096,-83.995,-92.478,-23.203,-29.112,-39.566,-87.508,-154.621,-132.175,-156.448,-65.468,-606.547,-259.248,-206.936,-304.569,-156.448,-65.468,-606.547
2016-01-08 05:00:00,-21.302,-138.253,-45.168,-80.929,-56.946,-138.805,-82.472,-94.799,-23.203,-29.265,-47.621,-96.602,-171.052,-140.917,-158.553,-66.491,-622.88,-285.14,-223.519,-316.076,-158.553,-66.491,-622.88
2016-01-08 06:00:00,-24.466,-175.219,-50.273,-91.444,-58.924,-156.641,-80.478,-98.249,-24.252,-39.415,-59.448,-115.329,-194.571,-150.529,-164.424,-70.9,-742.775,-325.307,-258.238,-335.367,-164.424,-70.9,-742.775
2016-01-08 07:00:00,-27.572,-210.371,-57.58,-108.226,-60.146,-188.973,-110.781,-103.526,-27.371,-49.896,-71.901,-142.499,-225.228,-161.108,-167.288,-86.009,-882.716,-375.508,-302.494,-403.28,-167.288,-86.009,-882.716
2016-01-08 08:00:00,-36.975,-248.036,-67.124,-129.244,-75.56,-226.527,-139.03,-146.299,-33.998,-61.746,-81.976,-183.359,-262.861,-207.698,-229.048,-120.839,-1045.826,-473.034,-358.605,-511.855,-229.048,-120.839,-1045.826
2016-01-08 09:00:00,-44.252,-288.803,-81.035,-153.884,-106.383,-269.168,-171.672,-183.196,-33.409,-74.857,-93.822,-229.363,-304.674,-292.444,-295.743,-160.21,-1222.769,-615.629,-412.941,-624.036,-295.743,-160.21,-1222.769
2016-01-08 10:00:00,-44.677,-304.871,-96.355,-171.871,-138.451,-295.618,-206.37,-224.067,-36.604,-87.429,-109.721,-267.345,-349.57,-339.002,-370.733,-204.237,-1387.128,-716.068,-473.602,-726.055,-370.733,-204.237,-1387.128
2016-01-08 11:00:00,-42.743,-282.269,-107.528,-180.952,-162.909,-306.862,-241.254,-240.554,-37.931,-80.107,-125.391,-264.139,-380.356,-376.5,-407.839,-226.937,-1480.571,-766.03,-498.395,-788.669,-407.839,-226.937,-1480.571
2016-01-08 12:00:00,-40.758,-264.411,-107.455,-178.015,-167.059,-301.789,-229.759,-233.43,-38.716,-70.336,-132.718,-257.651,-369.862,-406.229,-406.97,-223.114,-1507.452,-796.598,-478.915,-764.979,-406.97,-223.114,-1507.452
2016-01-08 13:00:00,-44.682,-281.94,-100.259,-169.803,-156.417,-285.382,-222.249,-225.232,-38.891,-69.105,-127.227,-251.246,-337.938,-405.203,-384.216,-220.698,-1519.858,-783.677,-445.934,-732.862,-384.216,-220.698,-1519.858
2016-01-08 14:00:00,-49.029,-348.108,-110.04,-157.58,-162.136,-269.271,-242.626,-238.358,-39.066,-83.362,-137.481,-246.778,-374.033,-370.342,-405.193,-234.963,-1519.626,-754.601,-496.461,-750.255,-405.193,-234.963,-1519.626
2016-01-08 15:00:00,-53.543,-397.905,-100.373,-188.453,-162.707,-311.531,-248.307,-239.904,-39.241,-105.325,-156.227,-242.553,-355.037,-306.764,-394.345,-243.973,-1502.151,-705.544,-499.603,-799.742,-394.345,-243.973,-1502.151
2016-01-08 16:00:00,-58.257,-422.564,-99.617,-221.706,-169.909,-368.035,-254.026,-255.36,-39.417,-112.923,-172.81,-280.301,-353.929,-367.723,-419.888,-251.985,-1681.486,-820.833,-506.269,-877.42,-419.888,-251.985,-1681.486
2016-01-08 17:00:00,-63.169,-445.027,-95.173,-246.31,-180.913,-415.756,-244.895,-266.806,-38.048,-120.439,-190.219,-356.417,-333.095,-435.003,-444.143,-251.508,-1953.282,-981.639,-491.582,-927.457,-444.143,-251.508,-1953.282
2016-01-08 18:00:00,-57.718,-425.198,-86.604,-232.467,-172.802,-394.294,-235.954,-247.699,-36.342,-116.943,-199.037,-309.313,-297.992,-466.431,-413.014,-241.922,-1678.291,-974.782,-451.277,-877.948,-413.014,-241.922,-1678.291
2016-01-08 19:00:00,-42.453,-362.391,-75.011,-174.261,-134.688,-297.87,-215.386,-189.721,-30.554,-93.321,-184.909,-223.253,-253.982,-431.145,-321.61,-218.764,-1219.431,-839.307,-377.857,-702.978,-321.61,-218.764,-1219.431
2016-01-08 20:00:00,-30.573,-268.015,-68.676,-118.171,-91.357,-209.401,-178.169,-133.208,-20.229,-62.675,-154.865,-181.227,-226.263,-377.916,-239.714,-185.537,-1023.728,-714.007,-309.167,-520.778,-239.714,-185.537,-1023.728
2016-01-08 21:00:00,-17.852,-247.176,-59.724,-83.738,-82.557,-151.755,-153.725,-124.414,-15.083,-58.946,-118.584,-142.178,-186.496,-282.75,-218.757,-144.721,-1017.445,-543.513,-260.526,-429.894,-218.757,-144.721,-1017.445
2016-01-08 22:00:00,-15.041,-274.893,-51.18,-74.462,-78.811,-133.344,-149.247,-121.188,-15.505,-69.358,-104.344,-111.469,-151.761,-206.36,-214.005,-100.033,-965.521,-422.172,-236.624,-403.78,-214.005,-100.033,-965.521
2016-01-08 23:00:00,-19.764,-225.763,-48.125,-73.903,-70.584,-137.776,-149.631,-99.6,-15.519,-61.059,-82.13,-108.795,-153.983,-185.091,-185.871,-94.856,-720.423,-376.016,-230.561,-387.007,-185.871,-94.856,-720.423
2016-01-09 00:00:00,-22.304,-161.14,-52.875,-79.846,-69.956,-159.164,-105.74,-81.977,-19.123,-50.682,-67.444,-112.795,-178.168,-154.644,-164.778,-113.965,-680.824,-334.882,-247.974,-346.881,-164.778,-113.965,-680.824
2016-01-09 01:00:00,-24.338,-133.698,-40.816,-84.936,-52.037,-173.118,-67.243,-73.548,-14.913,-43.158,-56.371,-88.224,-176.674,-142.421,-111.109,-93.18,-672.252,-287.016,-234.745,-313.909,-111.109,-93.18,-672.252
2016-01-09 02:00:00,-25.971,-143.108,-49.963,-87.082,-46.643,-176.403,-62.591,-73.568,-13.954,-40.885,-52.812,-83.694,-163.601,-145.458,-136.154,-87.547,-683.568,-281.964,-218.44,-312.563,-136.154,-87.547,-683.568
2016-01-09 03:00:00,-26.903,-151.9,-59.649,-89.255,-46.077,-177.956,-62.328,-72.256,-14.046,-41.958,-54.237,-82.268,-167.389,-148.526,-163.416,-86.336,-690.869,-285.031,-223.393,-312.54,-163.416,-86.336,-690.869
2016-01-09 04:00:00,-25.639,-144.063,-68.084,-91.457,-45.996,-178.45,-62.298,-69.747,-15.047,-43.083,-55.68,-83.822,-171.216,-151.626,-192.452,-85.735,-693.029,-291.129,-229.347,-310.495,-192.452,-85.735,-693.029
2016-01-09 05:00:00,-22.865,-127.852,-69.941,-93.352,-52.202,-177.311,-70.914,-66.945,-16.865,-44.382,-57.529,-96.756,-176.635,-153.484,-213.665,-96.905,-692.368,-307.769,-237.882,-315.17,-213.665,-96.905,-692.368
2016-01-09 06:00:00,-21.92,-126.692,-64.908,-94.149,-68.109,-178.308,-91.681,-64.452,-19.33,-45.889,-59.646,-141.318,-183.617,-154.603,-202.47,-124.583,-688.905,-355.567,-248.836,-334.44,-202.47,-124.583,-688.905
2016-01-09 07:00:00,-28.429,-165.477,-63.674,-94.947,-98.633,-190.159,-128.646,-62.29,-18.302,-47.348,-59.633,-175.101,-184.764,-155.725,-199.918,-167.261,-729.942,-390.459,-250.414,-381.095,-199.918,-167.261,-729.942
2016-01-09 08:00:00,-24.72,-135.575,-63.687,-88.166,-107.302,-269.366,-139.468,-62.29,-15.718,-44.279,-55.26,-190.914,-170.108,-142.75,-198.725,-182.57,-1056.072,-388.924,-230.106,-471.124,-198.725,-182.57,-1056.072
2016-01-09 09:00:00,-25.215,-141.118,-64.695,-82.127,-115.379,-328.854,-150.662,-68.407,-16.781,-43.908,-64.744,-207.409,-191.886,-147.139,-200.214,-198.552,-1439.82,-419.292,-252.575,-547.923,-200.214,-198.552,-1439.82
2016-01-09 10:00:00,-26.093,-144.601,-72.322,-121.773,-124.292,-351.752,-162.135,-78.38,-18.15,-64.77,-94.242,-222.275,-257.509,-203.359,-217.793,-214.541,-1562.822,-519.876,-340.429,-592.267,-217.793,-214.541,-1562.822
2016-01-09 11:00:00,-25.984,-144.374,-87.444,-137.632,-134.831,-358.26,-173.838,-79.675,-14.207,-67.026,-94.807,-237.535,-259.483,-213.166,-248.634,-230.378,-1589.578,-545.508,-340.716,-611.772,-248.634,-230.378,-1589.578
2016-01-09 12:00:00,-25.876,-144.147,-94.334,-137.861,-145.799,-364.83,-185.948,-121.099,-13.189,-68.634,-97.848,-253.3,-268.405,-215.091,-277.926,-246.786,-1616.549,-566.239,-350.228,-671.877,-277.926,-246.786,-1616.549
2016-01-09 13:00:00,-25.768,-143.92,-84.23,-137.393,-156.935,-370.964,-197.772,-110.17,-14.117,-69.803,-98.697,-266.016,-272.436,-214.89,-253.422,-262.549,-1639.986,-579.602,-356.356,-678.907,-253.422,-262.549,-1639.986
