,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-01-20 00:00:00,-0.942,-18.942,-3.458,-2.66,-5.195,-13.348,-5.861,-5.584,-0.774,-5.502,-4.15,-7.067,-13.065,-12.694,-1.413,-4.816,-162.244,-23.912,-19.342,-24.793,-1.413,-4.816,-162.244
2016-01-20 01:00:00,-1.718,-11.914,-3.642,-0.004,-5.807,-16.918,-6.54,-4.128,-0.732,-3.477,-3.073,-6.314,-9.069,-13.564,-0.123,-5.47,-120.797,-22.951,-13.277,-27.586,-0.123,-5.47,-120.797
2016-01-20 02:00:00,-1.975,-11.884,-3.614,-0.004,-5.803,-17.042,-6.539,-4.134,-0.744,-2.561,-3.214,-6.397,-8.994,-13.566,-0.125,-5.403,-100.377,-23.177,-12.3,-27.715,-0.125,-5.403,-100.377
2016-01-20 03:00:00,-2.019,-11.854,-3.587,-0.004,-5.799,-17.165,-6.537,-4.093,-0.752,-2.335,-3.265,-6.383,-8.919,-13.568,-0.128,-5.337,-89.348,-23.216,-12.007,-27.796,-0.128,-5.337,-89.348
2016-01-20 04:00:00,-1.954,-11.818,-3.56,-0.004,-5.796,-17.227,-6.53,-4.042,-0.748,-2.32,-3.211,-6.365,-8.845,-13.561,-0.13,-5.27,-86.793,-23.137,-11.913,-27.799,-0.13,-5.27,-86.793
2016-01-20 05:00:00,-1.634,-11.775,-3.826,-0.004,-5.796,-17.198,-6.51,-3.959,-0.743,-2.463,-3.087,-6.319,-9.653,-13.471,-0.133,-6.374,-84.468,-22.877,-12.859,-27.666,-0.133,-6.374,-84.468
2016-01-20 06:00:00,-1.517,-11.668,-4.344,-0.003,-5.775,-16.889,-6.489,-3.872,-0.733,-2.637,-3.04,-6.272,-11.296,-13.381,-0.133,-7.966,-84.933,-22.693,-14.667,-27.25,-0.133,-7.966,-84.933
2016-01-20 07:00:00,-1.468,-11.43,-4.894,-0.003,-5.543,-16.263,-6.245,-5.412,-0.724,-3.825,-4.646,-8.044,-13.069,-13.142,-2.618,-9.736,-85.428,-25.833,-17.618,-27.92,-2.618,-9.736,-85.428
2016-01-20 08:00:00,-1.186,-13.294,-5.478,-0.122,-6.891,-19.778,-7.262,-8.511,-0.829,-5.799,-9.858,-11.038,-14.972,-12.808,-24.093,-11.136,-101.678,-33.703,-21.6,-35.552,-24.093,-11.136,-101.678
2016-01-20 09:00:00,-0.887,-18.69,-6.73,-7.594,-10.781,-40.616,-10.854,-13.991,-1.232,-17.963,-23.614,-16.875,-19.022,-38.338,-81.442,-9.373,-131.942,-78.828,-38.218,-65.462,-81.442,-9.373,-131.942
2016-01-20 10:00:00,-0.079,-35.06,-7.29,-92.565,-17.555,-78.982,-17.547,-16.258,-3.392,-26.307,-57.015,-22.863,-23.933,-95.68,-173.408,-17.919,-288.416,-175.557,-53.632,-112.787,-173.408,-17.919,-288.416
2016-01-20 11:00:00,-0.146,-78.35,-6.236,-124.772,-33.576,-101.416,-34.549,-13.71,-3.846,-26.547,-68.141,-19.05,-17.231,-156.824,-133.215,-16.181,-540.943,-244.015,-47.624,-149.676,-133.215,-16.181,-540.943
2016-01-20 12:00:00,-0.146,-95.418,-7.978,-74.677,-46.452,-42.985,-55.642,-14.554,-2.866,-26.43,-63.732,-17.452,-26.985,-90.008,-95.382,-15.606,-547.57,-171.192,-56.282,-113.181,-95.382,-15.606,-547.57
2016-01-20 13:00:00,-0.146,-132.858,-9.69,-45.409,-52.398,-30.412,-59.914,-18.897,-3.116,-29.382,-57.977,-19.032,-38.003,-67.762,-68.809,-20.605,-536.28,-144.772,-70.5,-109.223,-68.809,-20.605,-536.28
2016-01-20 14:00:00,-0.146,-105.998,-8.745,-28.774,-56.473,-69.219,-105.137,-28.514,-3.112,-33.757,-72.517,-34.213,-18.215,-150.456,-48.58,-29.252,-615.231,-257.186,-55.084,-202.871,-48.58,-29.252,-615.231
2016-01-20 15:00:00,-0.145,-62.641,-18.244,-37.491,-26.615,-57.651,-71.634,-37.803,-4.979,-34.858,-74.914,-46.602,-56.086,-123.082,-63.332,-38.118,-682.892,-244.598,-95.924,-167.088,-63.332,-38.118,-682.892
2016-01-20 16:00:00,-0.144,-44.321,-17.967,-62.075,-20.213,-40.888,-44.443,-48.399,-8.535,-35.704,-64.462,-60.013,-54.353,-91.139,-72.581,-48.158,-698.923,-215.614,-98.592,-133.731,-72.581,-48.158,-698.923
2016-01-20 17:00:00,-0.142,-43.866,-16.865,-55.91,-20.625,-26.486,-37.589,-53.955,-13.021,-35.695,-58.201,-61.264,-46.204,-66.917,-62.308,-43.49,-718.19,-186.383,-94.92,-118.029,-62.308,-43.49,-718.19
2016-01-20 18:00:00,-0.141,-38.451,-14.527,-37.978,-19.036,-16.244,-33.005,-44.32,-12.914,-28.992,-49.219,-42.555,-37.117,-50.867,-38.623,-37.606,-638.815,-142.641,-79.022,-93.569,-38.623,-37.606,-638.815
2016-01-20 19:00:00,-0.139,-32.138,-11.677,-24.804,-16.34,-8.6,-28.395,-24.961,-4.466,-21.863,-27.579,-17.362,-28.152,-37.016,-19.137,-27.689,-518.899,-81.957,-54.481,-61.955,-19.137,-27.689,-518.899
2016-01-20 20:00:00,-0.138,-25.699,-7.723,-13.839,-13.249,-3.366,-22.989,-8.23,-1.423,-12.063,-30.478,-4.791,-18.937,-25.361,-5.296,-14.312,-328.5,-60.63,-32.424,-34.585,-5.296,-14.312,-328.5
2016-01-20 21:00:00,-0.137,-19.978,-4.387,-6.951,-10.481,-1.873,-18.028,-3.167,-1.191,-4.851,-28.23,-4.12,-10.052,-20.369,-2.687,-5.579,-179.511,-52.72,-16.094,-23.068,-2.687,-5.579,-179.511
2016-01-20 22:00:00,-0.137,-15.128,-4.118,-6.349,-8.038,-2.028,-13.67,-3.661,-1.19,-2.694,-14.322,-4.871,-10.309,-20.19,-1.805,-3.356,-92.571,-39.382,-14.193,-19.359,-1.805,-3.356,-92.571
2016-01-20 23:00:00,-0.403,-12.302,-4.45,-6.278,-6.475,-1.913,-8.942,-4.691,-1.15,-2.782,-3.876,-8.252,-11.547,-19.879,-1.942,-3.716,-61.973,-32.006,-15.479,-15.545,-1.942,-3.716,-61.973
2016-01-21 00:00:00,-0.934,-8.333,-5.123,-5.218,-4.053,-1.911,-3.017,-6.456,-1.058,-3.017,-5.268,-14.936,-12.625,-19.834,-2.856,-3.826,-40.23,-40.037,-16.701,-11.384,-2.856,-3.826,-40.23
2016-01-21 01:00:00,-0.68,-6.303,-5.623,-4.693,-3.304,-1.901,-0.052,-7.414,-1.525,-3.31,-6.096,-8.133,-13.169,-19.78,-3.495,-3.88,-29.644,-34.009,-18.004,-9.368,-3.495,-3.88,-29.644
2016-01-21 02:00:00,-0.711,-6.257,-5.715,-4.696,-3.436,-1.887,-0.051,-7.467,-1.57,-3.431,-6.249,-6.183,-13.176,-19.749,-3.54,-3.886,-29.929,-32.181,-18.177,-9.405,-3.54,-3.886,-29.929
2016-01-21 03:00:00,-0.859,-6.211,-5.73,-4.674,-3.317,-1.872,-0.05,-7.561,-1.522,-3.394,-6.285,-5.732,-13.224,-19.718,-3.541,-3.908,-30.216,-31.735,-18.14,-9.483,-3.541,-3.908,-30.216
2016-01-21 04:00:00,-1.015,-6.166,-5.706,-4.64,-3.237,-1.852,-0.05,-7.569,-1.435,-3.312,-6.231,-5.683,-13.186,-19.689,-3.485,-3.865,-30.444,-31.604,-17.934,-9.471,-3.485,-3.865,-30.444
2016-01-21 05:00:00,-1.177,-6.541,-5.686,-4.603,-3.214,-1.831,-0.049,-7.502,-1.318,-3.248,-6.196,-5.946,-12.965,-19.666,-3.366,-3.799,-30.396,-31.809,-17.531,-9.383,-3.366,-3.799,-30.396
2016-01-21 06:00:00,-1.351,-7.469,-7.412,-4.566,-3.212,-1.817,-0.048,-7.391,-1.359,-3.187,-6.165,-6.306,-12.761,-19.643,-4.993,-3.725,-29.292,-32.114,-17.307,-9.257,-4.993,-3.725,-29.292
2016-01-21 07:00:00,-2.187,-8.46,-10.069,-4.792,-3.402,-1.85,-0.0,-8.037,-0.9,-3.126,-7.925,-9.262,-18.612,-19.485,-8.751,-4.633,-24.711,-36.672,-22.638,-9.887,-8.751,-4.633,-24.711
2016-01-21 08:00:00,-3.5,-9.511,-14.136,-5.27,-3.283,-5.77,-0.588,-11.343,-0.802,-4.11,-12.733,-14.629,-33.545,-20.695,-20.097,-7.304,-41.727,-48.057,-38.457,-17.701,-20.097,-7.304,-41.727
2016-01-21 09:00:00,-8.808,-11.401,-19.129,-8.75,-2.559,-16.161,-2.626,-22.502,-0.395,-9.549,-26.115,-30.207,-63.9,-26.055,-35.805,-20.858,-170.363,-82.377,-73.844,-41.289,-35.805,-20.858,-170.363
2016-01-21 10:00:00,-7.114,-14.036,-22.899,-28.508,-0.499,-33.261,-6.449,-56.078,-0.0,-19.502,-67.064,-34.733,-130.259,-37.624,-45.57,-56.862,-395.0,-139.421,-149.76,-95.789,-45.57,-56.862,-395.0
2016-01-21 11:00:00,-16.498,-12.261,-26.605,-24.531,-0.751,-56.282,-11.755,-110.144,-0.03,-15.219,-76.061,-33.982,-167.028,-77.013,-53.686,-92.19,-527.612,-187.056,-182.277,-178.18,-53.686,-92.19,-527.612
2016-01-21 12:00:00,-14.566,-10.603,-30.938,-11.747,-0.709,-74.28,-14.45,-118.443,-0.031,-15.875,-68.103,-34.353,-159.809,-102.792,-66.742,-96.731,-268.748,-205.248,-175.715,-207.174,-66.742,-96.731,-268.748
2016-01-21 13:00:00,-10.169,-20.002,-37.538,-11.853,-0.71,-76.533,-14.829,-107.975,-0.031,-15.917,-65.381,-50.5,-137.665,-104.707,-91.116,-80.51,-333.676,-220.589,-153.613,-199.337,-91.116,-80.51,-333.676
2016-01-21 14:00:00,-7.248,-28.23,-48.838,-15.912,-0.711,-102.442,-27.963,-122.382,-0.032,-17.093,-95.753,-57.626,-189.735,-157.862,-136.842,-84.72,-731.32,-311.241,-206.86,-252.788,-136.842,-84.72,-731.32
2016-01-21 15:00:00,-7.523,-60.663,-28.462,-19.394,-0.713,-125.629,-37.254,-131.527,-0.032,-25.332,-88.903,-59.182,-140.737,-90.714,-70.438,-114.4,-512.049,-238.799,-166.101,-294.411,-70.438,-114.4,-512.049
2016-01-21 16:00:00,-8.313,-61.889,-28.708,-21.445,-0.717,-147.995,-48.015,-120.424,-0.032,-35.186,-82.91,-61.009,-130.111,-58.735,-71.865,-95.013,-387.905,-202.654,-165.328,-316.434,-71.865,-95.013,-387.905
2016-01-21 17:00:00,-7.032,-55.969,-28.496,-22.742,-0.721,-164.183,-55.505,-106.345,-0.032,-39.854,-69.192,-62.863,-109.064,-53.946,-73.105,-79.47,-293.827,-186.0,-148.949,-326.033,-73.105,-79.47,-293.827
2016-01-21 18:00:00,-5.019,-45.952,-31.778,-19.181,-0.725,-126.998,-43.262,-78.756,-0.032,-31.357,-45.578,-51.659,-58.898,-45.921,-78.08,-48.033,-226.311,-143.157,-90.287,-249.016,-78.08,-48.033,-226.311
2016-01-21 19:00:00,-3.344,-33.089,-34.021,-8.862,-0.729,-65.738,-21.991,-67.19,-0.032,-12.786,-58.215,-40.153,-76.368,-38.268,-75.685,-52.663,-167.597,-136.636,-89.186,-154.919,-75.685,-52.663,-167.597
2016-01-21 20:00:00,-2.009,-19.843,-26.865,-1.513,-0.733,-50.205,-17.709,-62.962,-0.032,-3.271,-55.134,-19.889,-71.995,-30.28,-54.004,-48.697,-117.673,-105.303,-75.299,-130.876,-54.004,-48.697,-117.673
2016-01-21 21:00:00,-1.012,-9.469,-20.554,-1.552,-0.732,-38.123,-12.424,-57.201,-0.031,-2.677,-49.334,-7.86,-59.794,-23.224,-35.973,-43.661,-103.469,-80.418,-62.501,-107.748,-35.973,-43.661,-103.469
2016-01-21 22:00:00,-0.418,-8.923,-15.086,-1.601,-0.729,-29.791,-8.106,-31.083,-0.029,-2.683,-27.866,-3.638,-29.07,-17.104,-21.592,-20.779,-100.26,-48.608,-31.782,-68.98,-21.592,-20.779,-100.26
2016-01-21 23:00:00,-0.584,-11.356,-8.794,-2.917,-0.622,-23.428,-7.489,-11.267,-0.406,-2.029,-8.239,-5.272,-10.458,-14.783,-8.147,-5.803,-86.986,-28.294,-12.893,-42.184,-8.147,-5.803,-86.986
2016-01-22 00:00:00,-0.911,-15.782,-5.458,-5.548,-0.415,-11.901,-6.196,-8.064,-1.165,-0.724,-2.746,-7.135,-12.758,-12.431,-2.717,-6.252,-73.487,-22.313,-14.647,-26.161,-2.717,-6.252,-73.487
2016-01-22 01:00:00,-1.078,-18.808,-3.754,-6.888,-0.313,-6.197,-5.548,-8.174,-1.562,-0.071,-0.0,-6.005,-13.897,-11.274,-0.002,-6.505,-32.036,-17.279,-15.53,-19.919,-0.002,-6.505,-32.036
2016-01-22 02:00:00,-1.08,-18.756,-3.718,-6.913,-0.313,-6.259,-5.542,-8.536,-1.564,-0.071,-0.0,-6.678,-13.887,-11.294,-0.001,-6.56,-26.777,-17.972,-15.522,-20.337,-0.001,-6.56,-26.777
2016-01-22 03:00:00,-1.048,-18.437,-3.683,-6.938,-0.313,-6.214,-5.538,-8.325,-1.55,-0.071,-0.0,-7.831,-13.876,-11.313,-0.001,-6.426,-33.75,-19.145,-15.496,-20.077,-0.001,-6.426,-33.75
2016-01-22 04:00:00,-1.013,-18.039,-3.648,-6.952,-0.313,-6.158,-5.536,-8.123,-1.534,-0.071,-0.0,-9.11,-13.865,-11.3,-0.0,-6.278,-41.577,-20.41,-15.47,-19.817,-0.0,-6.278,-41.577
2016-01-22 05:00:00,-0.981,-17.581,-3.868,-6.952,-0.313,-5.902,-5.466,-8.123,-1.526,-0.07,-0.0,-10.512,-15.942,-11.223,-0.0,-6.166,-50.407,-21.735,-17.538,-19.491,-0.0,-6.166,-50.407
2016-01-22 06:00:00,-0.95,-17.193,-4.344,-6.93,-0.313,-5.612,-5.375,-8.729,-1.517,-0.068,-0.0,-12.251,-18.193,-10.901,-0.0,-6.056,-60.086,-23.153,-19.778,-19.717,-0.0,-6.056,-60.086
2016-01-22 07:00:00,-0.938,-17.353,-4.848,-6.877,-0.313,-6.882,-5.391,-8.685,-1.605,-0.169,-0.0,-16.717,-20.593,-10.5,-0.032,-5.947,-79.09,-27.217,-22.368,-20.958,-0.032,-5.947,-79.09
2016-01-22 08:00:00,-1.21,-17.058,-5.379,-8.399,-0.161,-9.739,-5.649,-8.01,-1.836,-15.565,-6.09,-22.379,-23.215,-13.572,-2.929,-5.868,-119.28,-42.04,-40.615,-23.398,-2.929,-5.868,-119.28
2016-01-22 09:00:00,-3.144,-14.146,-6.337,-17.198,-2.735,-18.981,-7.014,-4.557,-2.966,-52.042,-50.504,-46.201,-26.752,-31.236,-30.411,-7.635,-236.094,-127.941,-81.759,-30.553,-30.411,-7.635,-236.094
2016-01-22 10:00:00,-6.808,-9.514,-7.454,-40.922,-33.077,-28.299,-23.269,-0.062,-4.145,-44.373,-84.234,-34.743,-30.539,-73.677,-135.906,-9.634,-398.124,-192.654,-79.058,-51.63,-135.906,-9.634,-398.124
2016-01-22 11:00:00,-5.796,-2.46,-6.034,-60.459,-46.713,-25.618,-34.601,-0.002,-3.044,-30.13,-71.07,-31.316,-25.537,-92.201,-130.655,-24.764,-355.776,-194.587,-58.711,-60.221,-130.655,-24.764,-355.776
2016-01-22 12:00:00,-5.816,-0.379,-8.994,-28.904,-26.353,-23.872,-16.577,-0.001,-2.274,-19.703,-58.677,-76.903,-27.507,-58.016,-90.412,-36.427,-680.047,-193.597,-49.483,-40.45,-90.412,-36.427,-680.047
2016-01-22 13:00:00,-5.814,-0.39,-8.358,-36.232,-10.3,-24.376,-17.79,-0.001,-2.279,-14.717,-48.613,-63.084,-50.356,-59.596,-54.483,-61.522,-701.657,-171.293,-67.352,-42.167,-54.483,-61.522,-701.657
2016-01-22 14:00:00,-6.747,-0.411,-11.59,-57.848,-5.709,-29.517,-23.423,-0.001,-2.328,-18.65,-39.497,-37.182,-26.329,-129.004,-47.336,-45.824,-467.369,-205.682,-47.307,-52.94,-47.336,-45.824,-467.369
2016-01-22 15:00:00,-11.371,-0.431,-17.296,-47.538,-12.53,-56.488,-26.597,-0.001,-3.765,-26.547,-50.901,-27.051,-74.433,-98.662,-68.327,-32.397,-269.083,-176.614,-104.745,-83.085,-68.327,-32.397,-269.083
2016-01-22 16:00:00,-17.193,-0.453,-15.683,-35.483,-28.234,-74.555,-27.089,-0.001,-5.546,-29.034,-58.955,-29.347,-82.422,-76.978,-91.002,-50.027,-274.917,-165.28,-117.002,-101.645,-91.002,-50.027,-274.917
2016-01-22 17:00:00,-21.202,-0.462,-13.348,-25.397,-14.715,-95.126,-27.938,-0.001,-7.656,-23.427,-45.713,-35.062,-74.288,-58.496,-62.364,-27.1,-311.587,-139.271,-105.371,-123.065,-62.364,-27.1,-311.587
2016-01-22 18:00:00,-19.199,-0.47,-10.345,-17.639,-8.633,-70.085,-24.146,-0.001,-8.022,-15.028,-31.94,-27.755,-63.818,-39.807,-41.696,-17.357,-275.531,-99.502,-86.868,-94.232,-41.696,-17.357,-275.531
2016-01-22 19:00:00,-9.065,-0.478,-7.409,-11.289,-5.205,-30.959,-12.587,-0.001,-3.324,-7.803,-20.495,-20.675,-49.966,-24.458,-26.199,-29.739,-203.073,-65.628,-61.092,-43.547,-26.199,-29.739,-203.073
2016-01-22 20:00:00,-1.746,-0.486,-4.688,-7.313,-2.687,-9.867,-3.717,-0.001,-1.638,-4.037,-11.483,-14.634,-34.525,-12.828,-16.927,-28.692,-141.659,-38.945,-40.2,-13.586,-16.927,-28.692,-141.659
2016-01-22 21:00:00,-0.797,-0.486,-2.877,-6.884,-1.122,-6.927,-4.05,-0.001,-1.297,-2.176,-8.992,-9.635,-20.885,-8.149,-12.48,-20.304,-91.263,-26.776,-24.358,-10.978,-12.48,-20.304,-91.263
2016-01-22 22:00:00,-0.868,-0.47,-2.897,-7.078,-1.04,-8.781,-4.076,-0.001,-1.374,-1.902,-7.083,-5.677,-17.282,-8.026,-11.825,-13.362,-51.904,-20.785,-20.559,-12.859,-11.825,-13.362,-51.904
2016-01-22 23:00:00,-1.125,-3.11,-3.546,-6.739,-1.21,-9.072,-4.564,-1.457,-1.269,-2.739,-4.647,-5.978,-17.48,-8.301,-12.315,-11.695,-43.757,-18.925,-21.488,-15.092,-12.315,-11.695,-43.757
2016-01-23 00:00:00,-1.172,-8.42,-4.248,-6.207,-0.436,-9.609,-5.641,-4.367,-0.788,-4.323,-1.865,-7.622,-16.353,-9.604,-13.102,-10.2,-40.948,-19.091,-21.465,-19.617,-13.102,-10.2,-40.948
2016-01-23 01:00:00,-1.247,-11.404,-4.713,-5.934,-0.047,-9.932,-6.23,-5.811,-0.558,-4.313,-0.473,-8.507,-16.015,-10.026,-13.497,-9.478,-39.705,-19.006,-20.886,-21.972,-13.497,-9.478,-39.705
2016-01-23 02:00:00,-1.308,-11.393,-4.731,-5.929,-0.046,-9.759,-6.255,-5.808,-0.561,-4.152,-0.473,-8.538,-16.061,-9.412,-13.521,-9.466,-36.857,-18.423,-20.774,-21.822,-13.521,-9.466,-36.857
2016-01-23 03:00:00,-1.302,-11.277,-4.45,-5.919,-0.044,-9.544,-6.255,-5.807,-0.56,-4.026,-0.473,-8.538,-15.941,-8.776,-13.524,-9.45,-34.001,-17.786,-20.526,-21.607,-13.524,-9.45,-34.001
2016-01-23 04:00:00,-1.282,-11.035,-4.299,-5.865,-0.042,-9.31,-6.256,-5.778,-0.557,-3.967,-0.473,-8.52,-15.827,-8.143,-13.316,-9.395,-31.145,-17.135,-20.351,-21.344,-13.316,-9.395,-31.145
2016-01-23 05:00:00,-1.265,-10.827,-4.246,-5.764,-0.041,-9.058,-6.257,-5.724,-0.554,-4.532,-0.473,-8.496,-15.723,-7.534,-13.116,-9.31,-28.415,-16.502,-20.809,-21.039,-13.116,-9.31,-28.415
2016-01-23 06:00:00,-1.251,-10.633,-4.193,-5.662,-0.04,-8.811,-6.257,-5.62,-0.552,-5.1,-0.473,-8.443,-15.619,-6.948,-13.034,-9.226,-25.811,-15.864,-21.27,-20.688,-13.034,-9.226,-25.811
2016-01-23 07:00:00,-1.237,-12.904,-4.46,-5.56,-0.04,-10.538,-6.257,-5.518,-0.549,-4.951,-0.474,-8.357,-17.002,-8.42,-13.427,-9.919,-36.152,-17.25,-22.502,-22.313,-13.427,-9.919,-36.152
2016-01-23 08:00:00,-1.648,-20.345,-5.476,-8.367,-0.039,-14.066,-6.257,-7.222,-0.547,-4.355,-0.474,-8.272,-21.258,-10.776,-19.397,-12.306,-51.8,-19.521,-26.16,-27.545,-19.397,-12.306,-51.8
2016-01-23 09:00:00,-2.277,-36.885,-7.825,-21.0,-0.038,-25.33,-6.258,-13.507,-0.54,-2.661,-0.475,-8.132,-28.995,-13.422,-48.311,-16.846,-80.736,-22.029,-32.196,-45.094,-48.311,-16.846,-80.736
2016-01-23 10:00:00,-4.313,-53.55,-12.171,-35.704,-0.117,-44.633,-6.258,-22.707,-0.532,-0.58,-0.333,-7.885,-45.883,-21.376,-58.194,-27.856,-156.675,-29.594,-46.995,-73.597,-58.194,-27.856,-156.675
2016-01-23 11:00:00,-6.896,-52.743,-13.398,-27.616,-1.335,-46.611,-6.257,-24.573,-0.515,-0.447,-0.001,-7.566,-58.82,-31.941,-55.219,-33.945,-251.958,-39.508,-59.783,-77.441,-55.219,-33.945,-251.958
2016-01-23 12:00:00,-5.467,-51.739,-7.628,-52.196,-5.773,-46.155,-6.264,-31.163,-0.517,-0.447,-1.306,-7.348,-48.968,-44.886,-78.364,-30.637,-335.439,-53.54,-49.932,-83.582,-78.364,-30.637,-335.439
2016-01-23 13:00:00,-5.186,-66.005,-9.086,-32.007,-7.716,-48.499,-6.273,-36.926,-0.515,-0.447,-4.217,-7.977,-52.442,-58.817,-41.546,-34.176,-317.968,-71.011,-53.404,-91.699,-41.546,-34.176,-317.968
2016-01-23 14:00:00,-6.294,-103.267,-10.508,-26.27,-6.884,-51.871,-6.393,-27.083,-0.543,-0.45,-4.68,-7.995,-54.072,-65.177,-42.292,-38.157,-276.089,-77.852,-55.065,-85.347,-42.292,-38.157,-276.089
2016-01-23 15:00:00,-7.851,-94.736,-12.033,-25.22,-5.677,-53.123,-6.364,-25.235,-0.608,-0.454,-2.877,-8.027,-55.291,-55.212,-39.492,-37.165,-244.116,-66.115,-56.353,-84.722,-39.492,-37.165,-244.116
2016-01-23 16:00:00,-9.581,-79.613,-12.948,-23.619,-6.398,-27.596,-6.458,-21.752,-0.651,-0.458,-2.25,-8.116,-51.375,-45.95,-36.788,-22.721,-215.4,-56.317,-52.483,-55.806,-36.788,-22.721,-215.4
2016-01-23 17:00:00,-9.452,-65.175,-12.26,-20.773,-8.803,-19.682,-6.468,-17.837,-0.622,-0.461,-3.383,-8.148,-12.467,-40.973,-31.134,-19.378,-202.727,-52.504,-13.55,-43.987,-31.134,-19.378,-202.727
2016-01-23 18:00:00,-9.055,-50.2,-11.59,-16.302,-10.584,-18.896,-6.295,-10.83,-0.6,-0.465,-6.305,-7.864,-23.006,-17.231,-25.495,-18.365,-42.696,-31.399,-24.071,-36.021,-25.495,-18.365,-42.696
2016-01-23 19:00:00,-7.289,-37.178,-9.091,-12.37,-5.259,-8.738,-6.236,-5.562,-0.622,-0.468,-3.302,-7.386,-17.823,-0.167,-20.417,-11.66,-3.957,-10.855,-18.913,-20.535,-20.417,-11.66,-3.957
2016-01-23 20:00:00,-3.744,-18.383,-5.694,-9.199,-5.329,-3.103,-6.263,-2.033,-0.668,-0.47,-1.974,-7.303,-13.223,-0.083,-16.216,-7.416,-3.498,-9.36,-14.361,-11.399,-16.216,-7.416,-3.498
2016-01-23 21:00:00,-2.335,-15.9,-4.357,-9.215,-4.678,-3.258,-6.375,-1.96,-0.715,-0.471,-1.947,-7.404,-13.51,-0.072,-16.192,-7.562,-3.702,-9.423,-14.696,-11.592,-16.192,-7.562,-3.702
2016-01-23 22:00:00,-2.171,-16.01,-4.386,-9.23,-4.184,-3.417,-6.731,-1.96,-0.746,-0.473,-1.939,-7.674,-13.8,-0.081,-16.169,-7.708,-3.703,-9.695,-15.019,-12.107,-16.169,-7.708,-3.703
2016-01-23 23:00:00,-1.773,-14.404,-3.879,-9.294,-3.817,-5.648,-7.714,-3.361,-0.908,-1.114,-2.871,-6.801,-14.518,-1.988,-15.896,-7.683,-31.094,-11.659,-16.54,-16.723,-15.896,-7.683,-31.094
2016-01-24 00:00:00,-0.964,-11.317,-2.851,-9.39,-3.028,-9.786,-8.26,-6.165,-1.203,-2.392,-4.396,-4.428,-15.368,-5.781,-15.398,-7.338,-85.876,-14.605,-18.963,-24.21,-15.398,-7.338,-85.876
2016-01-24 01:00:00,-0.566,-9.808,-2.359,-9.535,-2.646,-12.107,-7.011,-7.68,-1.027,-2.969,-5.179,-3.24,-11.762,-8.215,-15.663,-7.476,-113.289,-16.634,-15.758,-26.798,-15.663,-7.476,-113.289
2016-01-24 02:00:00,-0.571,-9.787,-2.374,-9.675,-2.662,-12.285,-5.915,-7.754,-1.024,-2.726,-5.265,-3.244,-11.032,-8.251,-15.838,-7.643,-109.517,-16.76,-14.782,-25.954,-15.838,-7.643,-109.517
2016-01-24 03:00:00,-0.572,-9.748,-2.363,-9.676,-2.673,-12.263,-5.745,-7.754,-1.02,-2.526,-5.312,-3.246,-10.711,-8.231,-15.822,-7.569,-104.483,-16.788,-14.257,-25.762,-15.822,-7.569,-104.483
2016-01-24 04:00:00,-0.572,-9.688,-2.32,-9.554,-2.588,-12.256,-5.823,-7.731,-1.06,-2.334,-5.243,-3.225,-10.614,-8.174,-15.81,-7.452,-98.991,-16.642,-14.009,-25.811,-15.81,-7.452,-98.991
2016-01-24 05:00:00,-0.571,-9.606,-2.273,-9.493,-2.475,-12.256,-8.666,-7.698,-1.161,-2.15,-5.177,-3.189,-13.808,-8.104,-15.8,-7.269,-93.648,-16.47,-17.119,-28.62,-15.8,-7.269,-93.648
2016-01-24 06:00:00,-0.571,-9.444,-2.204,-9.45,-2.372,-12.255,-8.323,-7.658,-1.128,-2.242,-5.122,-3.138,-13.389,-8.034,-17.608,-7.088,-90.149,-16.294,-16.76,-28.236,-17.608,-7.088,-90.149
2016-01-24 07:00:00,-0.571,-9.283,-2.135,-10.452,-2.919,-15.386,-7.479,-7.618,-1.037,-2.826,-6.405,-3.088,-11.782,-7.972,-22.168,-8.305,-108.798,-17.464,-15.645,-30.483,-22.168,-8.305,-108.798
2016-01-24 08:00:00,-0.571,-9.156,-2.696,-13.206,-6.068,-19.544,-3.852,-7.593,-0.585,-3.478,-13.951,-5.691,-6.502,-10.846,-33.107,-10.959,-129.198,-30.489,-10.564,-30.989,-33.107,-10.959,-129.198
2016-01-24 09:00:00,-0.571,-9.046,-3.843,-18.906,-17.542,-31.327,-0.885,-7.573,-0.209,-5.143,-29.199,-17.587,-2.226,-14.163,-43.333,-17.73,-183.349,-60.948,-7.579,-39.785,-43.333,-17.73,-183.349
2016-01-24 10:00:00,-0.572,-9.011,-7.414,-26.664,-15.555,-42.127,-0.164,-7.543,-0.006,-7.821,-22.639,-28.464,-0.039,-23.076,-45.2,-28.52,-268.636,-74.178,-7.866,-49.833,-45.2,-28.52,-268.636
2016-01-24 11:00:00,-0.586,-9.637,-12.988,-26.89,-9.876,-22.484,-0.167,-7.549,-0.005,-11.333,-50.428,-21.409,-0.045,-37.383,-42.432,-28.142,-377.318,-109.22,-11.384,-30.2,-42.432,-28.142,-377.318
